AgreementID,SuspensionStartDate,SuspensionEndDate,NewSuspensionStartDate,NewSuspensionEndDate,NewSuspensionReason
00000000000000358363_00000001337338646830_00192,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000002651930_00000001581592471547_00038,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000239252_00000001318429782975_00121,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000239531_00000001318410732523_00007,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000916593_00000001413189828856_00088,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000239252_00000001318422999560_00073,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000243026_00000001319196347183_00529,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000240504_00000001318604434855_00106,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000240573_00000001318608821599_00083,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000001014843_00000001423828528929_00076,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000240445_00000001318609458459_00055,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000990322_00000001421426931388_00306,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000246290_00000001319729189946_00242,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000003105783_00000001624544695771_00321,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000292028_00000001327403289445_00179,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000242041_00000001318927557595_00008,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000245195_00000001319537828039_00218,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000001091975_00000001431690022876_00161,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000243026_00000001319192249150_00406,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000244568_00000001319474411596_00208,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000245171_00000001319546627508_00122,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000245192_00000001319549085975_00220,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000245321_00000001319548882685_00051,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000245110_00000001319501727232_00010,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000343031_00000001334913666393_00194,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000245606_00000001319588925984_00033,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000247968_00000001320060651091_00087,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000245679_00000001319619660152_00033,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000245583_00000001319624807078_00042,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000245647_00000001319635269952_00147,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000002293533_00000001547738102464_00284,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000001370712_00000001460459904805_00067,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000246148_00000001319703517651_00281,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000246150_00000001319717581985_00146,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000402682_00000001343395667595_00120,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000578813_00000001367574214617_00061,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000246774_00000001319800152484_00030,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000260292_00000001322125738215_00133,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000001227772_00000001445624639063_00223,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000246766_00000001319799476213_00151,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000260189_00000001322125323063_00080,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000001227833_00000001445608592240_00054,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000001625436_00000001485785823568_00144,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000001652100_00000001487934882759_00006,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000248129_00000001320073112242_00059,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000647516_00000001376912374533_00170,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000001160802_00000001438702014370_00125,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000001245283_00000001447330079733_00029,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000248515_00000001320137336618_00019,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000342955_00000001334917495080_00228,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000002778619_00000001593873348300_00236,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000248369_00000001320137339019_00060,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000248553_00000001320137341421_00010,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000248526_00000001320137368540_00049,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000343199_00000001334913572172_00278,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000248526_00000001320141234627_00114,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000342838_00000001334913725888_00137,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000001174100_00000001440081636876_00223,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000249029_00000001320227008549_00049,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000249624_00000001320316472716_00124,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000002345497_00000001552559397823_00009,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000249525_00000001320318615229_00073,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000249458_00000001320316092817_00049,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000249392_00000001320321153928_00059,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000249439_00000001320322148665_00112,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000785737_00000001394706267102_00067,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000785943_00000001394705526114_00082,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000249936_00000001320369699715_00200,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000921193_00000001413802307289_00009,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000002639858_00000001580469373780_00232,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000251314_00000001320684286232_00364,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000001711295_00000001492688956542_00060,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000251415_00000001320695360924_00272,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000002086855_00000001528458932505_00183,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000251617_00000001320684558450_00104,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000324354_00000001332163570116_00118,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000324485_00000001332163821687_00242,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000251988_00000001320757633564_00150,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000252028_00000001320755412209_00039,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000467418_00000001352374996194_00686,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000467539_00000001352375518376_00324,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000252539_00000001320836484389_00237,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000252312_00000001320852387550_00246,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000252545_00000001320836062561_00209,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000260506_00000001322143745061_00104,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000253388_00000001320987368683_00066,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000001638140_00000001486823348642_00079,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000273363_00000001324290238621_00038,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000316412_00000001331044883169_00119,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000256610_00000001321534645020_00054,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000254685_00000001321266607502_00074,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000256318_00000001321526493270_00064,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000262913_00000001322576869536_00065,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000263335_00000001322648717683_00112,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000950676_00000001417104463153_00275,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000369800_00000001338970781117_00059,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000255892_00000001321422662493_00227,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000342876_00000001334914768354_00040,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000256039_00000001321438095557_00002,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000001304398_00000001453123097305_00013,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000256398_00000001321539307797_00188,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000001333751_00000001456141531729_00042,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000256631_00000001321538532226_00243,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000256395_00000001321539270861_00112,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000256646_00000001321550980867_00138,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000256318_00000001321526798114_00079,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000256646_00000001321543250701_00106,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000256820_00000001321542931276_00059,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000256646_00000001321538957967_00076,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000257000_00000001321607647886_00163,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000257000_00000001321626656445_00283,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000257119_00000001321627022513_00317,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000257319_00000001321588086209_00021,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000257239_00000001321607938052_00190,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000316379_00000001331041320531_00220,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000256981_00000001321588092755_00094,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000257239_00000001321607510670_00142,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000003078247_00000001621767405903_00041,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000259320_00000001321951526572_00001,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000259044_00000001321955845942_00033,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000259249_00000001321956096836_00142,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000259668_00000001322065191325_00229,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000002210076_00000001539952393675_00001,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000002471103_00000001564647760901_00038,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000002655960_00000001581941122016_00025,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000001787377_00000001500368451054_00003,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000266395_00000001323164380477_00071,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000002409246_00000001558694514036_00323,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000635047_00000001375286969283_00189,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000001119587_00000001434541679728_00018,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000262913_00000001322567812831_00018,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000711318_00000001385389399721_00103,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000711571_00000001385391187514_00129,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000263174_00000001322646606612_00291,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000263176_00000001322664990988_00211,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000263021_00000001322667248281_00169,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000002485327_00000001565878493249_00146,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000263737_00000001322771600052_00303,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000264351_00000001322833261939_00153,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000264339_00000001322819647668_00028,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000329057_00000001332841502498_00133,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000329230_00000001332842165930_00033,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000265924_00000001323097723740_00177,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000266009_00000001323098913181_00109,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000399242_00000001343064292903_00195,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000267527_00000001323251894081_00108,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000400440_00000001343212371554_00122,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000270091_00000001323697103336_00105,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000932317_00000001415183443679_00057,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000270931_00000001323870684621_00068,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000386665_00000001341322661679_00218,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000707492_00000001384862195508_00169,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000271475_00000001323968666795_00162,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000001870626_00000001508329465132_00061,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000271588_00000001323941216933_00086,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000271379_00000001323970739673_00176,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000272386_00000001324034076850_00036,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000001011852_00000001423577386369_00019,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000001896635_00000001510671925291_00012,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000271979_00000001324037195665_00274,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000273270_00000001324315239510_00107,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000287511_00000001326727703952_00059,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000002022068_00000001522422888827_00724,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000274161_00000001324376744810_00013,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000511356_00000001358955169678_00289,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000548796_00000001363869499368_00177,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000580451_00000001367924286408_00221,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000001411537_00000001464699857861_00253,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000274397_00000001324398457972_00027,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000353953_00000001336647558263_00009,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000002035661_00000001523622765437_00412,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000002456976_00000001563292592459_00118,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000280428_00000001325609531204_00231,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000280963_00000001325681107662_00029,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000281794_00000001325757334201_00027,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000394896_00000001342443301031_00162,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000001227692_00000001445624002315_00345,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000313655_00000001330622152070_00216,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000003111699_00000001625238188992_00263,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000282926_00000001325901003293_00023,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000002619156_00000001578416018548_00135,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000282895_00000001325901031766_00032,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000724685_00000001386955332574_00005,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000282845_00000001325901023581_00021,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000284480_00000001326201401662_00066,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000282719_00000001325901034730_00064,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000003057605_00000001619699935507_00156,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000284934_00000001326274588866_00027,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000289329_00000001326969454130_00077,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000001567668_00000001480611799178_00261,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000292691_00000001327509278546_00023,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000001868048_00000001508164666357_00075,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000286030_00000001326460742293_00210,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000287786_00000001326730772492_00051,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000864886_00000001405952445283_00157,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000001179749_00000001440668859133_00123,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000001214417_00000001444309653796_00223,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000001174100_00000001440082652066_00241,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000288290_00000001326798616067_00052,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000948895_00000001416922058813_00140,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000001067174_00000001429096059426_00023,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000001336729_00000001456418811329_00472,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000001336956_00000001456419088835_00224,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000676928_00000001380879736012_00001,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000567455_00000001366120292213_00139,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000567468_00000001366120102027_00179,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000289455_00000001326962906479_00022,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000289223_00000001326980793652_00027,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000289179_00000001326980542903_00098,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000289179_00000001326988799168_00141,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000289448_00000001326988541210_00144,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000002658283_00000001582190719670_00014,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000289800_00000001327072030206_00092,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000290054_00000001327054913453_00057,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000290727_00000001327145148229_00008,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000289886_00000001327063542771_00192,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000001606678_00000001484145569205_00095,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000290006_00000001327074045943_00276,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000292764_00000001327490740343_00050,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000291022_00000001327222127016_00073,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000348409_00000001335880092268_00066,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000348451_00000001335880367499_00264,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000003079173_00000001621850273722_00609,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000291735_00000001327325736485_00032,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000001154654_00000001438097203930_00186,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000001562467_00000001480161422438_00085,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000318763_00000001331291173495_00048,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000638491_00000001375786063541_00091,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000291479_00000001327325282678_00038,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000692359_00000001383129355357_00124,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000002626658_00000001579175105919_00040,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000399197_00000001343053440703_00083,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000291989_00000001327424877906_00198,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000002544025_00000001571398791024_00168,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000292001_00000001327421911467_00212,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000001501096_00000001474451714299_00056,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000002406486_00000001558451188689_00091,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000001084731_00000001430905440028_00046,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000292706_00000001327493079235_00100,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000293342_00000001327595171023_00212,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000382056_00000001340719757905_00288,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000294076_00000001327666894184_00202,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000294087_00000001327656963996_00005,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000295576_00000001327928146176_00133,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000295509_00000001327938657698_00115,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000874945_00000001407322020023_00070,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000295579_00000001327939920003_00092,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000394652_00000001342450623564_00214,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000394784_00000001342449905358_00178,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000295576_00000001327935387889_00164,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000295524_00000001327918687305_00004,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000295530_00000001327923591796_00170,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000295579_00000001327927107723_00033,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000814360_00000001398872404147_00263,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000001987787_00000001519133608045_00015,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000001291941_00000001452008131273_00198,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000296604_00000001328102516786_00053,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000963678_00000001418380784462_00012,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000548099_00000001363768656411_00069,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000296316_00000001328029723907_00131,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000002044368_00000001524495439841_00172,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000002515447_00000001568628679762_00024,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000297077_00000001328196399333_00272,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000001161621_00000001438782941827_00182,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000295958_00000001328004527507_00137,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000001454825_00000001469710775374_00476,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000296860_00000001328099325238_00008,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000666693_00000001379342047898_00294,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000001161613_00000001438783815082_00206,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000296591_00000001328098975768_00092,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000296518_00000001328097768662_00039,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000870449_00000001406708339019_00015,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000912572_00000001412696395741_00147,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000296658_00000001328097048873_00076,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000002409246_00000001558713639269_00385,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000296658_00000001328115492456_00310,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000962937_00000001418387212659_00054,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000296691_00000001328092332559_00158,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000296979_00000001328109069058_00003,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000297077_00000001328177151584_00151,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000955184_00000001417623995190_00012,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000861015_00000001405431701089_00251,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000296658_00000001328108655841_00169,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000002034333_00000001523538231490_00080,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000296771_00000001328089861701_00051,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000001161619_00000001438781954288_00092,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000297473_00000001328178542722_00037,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000297468_00000001328178982633_00006,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000955194_00000001417624384671_00097,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000296691_00000001328088703865_00126,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000296691_00000001328092237330_00152,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000001162231_00000001438782297888_00109,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000296633_00000001328088188542_00237,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000945979_00000001416500382352_00042,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000962969_00000001418386011134_00259,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000584471_00000001368452308904_00208,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000486153_00000001355306448286_00161,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000001987274_00000001519133312778_00085,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000296591_00000001328111900737_00162,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000003069820_00000001620905387375_00276,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000001606954_00000001484153814352_00044,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000507853_00000001358505481840_00251,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000001661964_00000001488813778839_00121,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000296740_00000001328116663393_00257,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000666300_00000001379342048025_00511,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000001098281_00000001432289244551_00073,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000296633_00000001328116274639_00263,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000296556_00000001328114432695_00177,,,20/01/2022,05/02/2022,SUSP_REA_008
00000000000000584918_00000001368454089251_00207,,,20/01/2022,05/02/2022,SUSP_REA_008
