AgreementID,SuspensionStartDate,SuspensionEndDate,NewSuspensionStartDate,NewSuspensionEndDate,NewSuspensionReason
00000000000002006755_00000001520943972691_00083,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
00000000000002007608_00000001521028755567_00097,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002008272_00000001521126248855_00100,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000002008354_00000001521126493862_00107,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002011963_00000001521468264236_00081,19/12/2020,03/05/2021,19/12/2020,07/05/2021,SUSP_REA_008
00000000000002012746_00000001521548192537_00084,30/12/2020,03/05/2021,30/12/2020,07/05/2021,SUSP_REA_008
00000000000002013657_00000001521630783341_00073,04/12/2020,03/05/2021,04/12/2020,07/05/2021,SUSP_REA_008
00000000000002014034_00000001521625520019_00010,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002014996_00000001521738576469_00047,06/12/2020,03/05/2021,06/12/2020,07/05/2021,SUSP_REA_008
00000000000002018196_00000001522058882685_00133,10/09/2020,03/05/2021,10/09/2020,07/05/2021,SUSP_REA_008
00000000000002018222_00000001522064054728_00047,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002027705_00000001522937588249_00136,23/12/2020,03/05/2021,23/12/2020,07/05/2021,SUSP_REA_008
00000000000002028939_00000001523000902337_00052,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000002030156_00000001523099996614_00028,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
00000000000002032636_00000001523376128632_00067,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002034316_00000001523525038147_00050,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002034456_00000001523538094776_00107,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002034483_00000001523530925038_00020,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002038269_00000001523871063341_00010,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000002039964_00000001524045972224_00094,23/07/2020,03/05/2021,23/07/2020,07/05/2021,SUSP_REA_008
00000000000002040309_00000001524060719621_00049,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000002041228_00000001524151282725_00156,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
00000000000002041448_00000001524130511888_00001,07/12/2020,03/05/2021,07/12/2020,07/05/2021,SUSP_REA_008
00000000000002044501_00000001524492337875_00060,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002045839_00000001524559879851_00001,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002046752_00000001524650840195_00059,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000002047560_00000001524750558613_00070,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002047629_00000001524749977040_00074,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002047909_00000001524756252057_00173,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
00000000000002047988_00000001524741206409_00037,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
00000000000002048039_00000001524753351546_00036,04/12/2020,03/05/2021,04/12/2020,07/05/2021,SUSP_REA_008
00000000000002053692_00000001525357304141_00054,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002058803_00000001525860947626_00078,09/12/2020,03/05/2021,09/12/2020,07/05/2021,SUSP_REA_008
00000000000002060756_00000001526038846972_00281,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002063645_00000001526312996835_00024,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000002064932_00000001526380734446_00046,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002065239_00000001526462635759_00048,20/08/2020,03/05/2021,20/08/2020,07/05/2021,SUSP_REA_008
00000000000002065423_00000001526477027348_00073,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002066319_00000001526564670482_00032,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
00000000000002066591_00000001526571512349_00101,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002068056_00000001526723760674_00020,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002070982_00000001526996977764_00095,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002073170_00000001527158974363_00124,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
00000000000002078911_00000001527765178004_00084,19/09/2020,03/05/2021,19/09/2020,07/05/2021,SUSP_REA_008
00000000000002079248_00000001527753809483_00184,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
00000000000002079942_00000001527869655581_00433,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002085417_00000001528386419205_00145,26/09/2020,03/05/2021,26/09/2020,07/05/2021,SUSP_REA_008
00000000000002086958_00000001528447110306_00075,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002087110_00000001528460141382_00089,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
00000000000002092779_00000001528978419191_00086,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002093458_00000001529073789038_00424,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
00000000000002093462_00000001529074687473_00503,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002093597_00000001529069741123_00068,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
00000000000002093881_00000001529074909514_00337,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000002097968_00000001529511365579_00079,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002099249_00000001529579536220_00155,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
00000000000002105056_00000001530101175273_00079,29/06/2020,03/05/2021,29/06/2020,07/05/2021,SUSP_REA_008
00000000000002105968_00000001530187572600_00073,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
00000000000002111079_00000001530704223025_00063,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
00000000000002111251_00000001530717101905_00066,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002113376_00000001530886871341_00277,09/10/2020,03/05/2021,09/10/2020,07/05/2021,SUSP_REA_008
00000000000002117587_00000001531223587193_00038,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002118780_00000001531298780762_00010,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
00000000000002119449_00000001531403633922_00079,03/09/2020,03/05/2021,03/09/2020,07/05/2021,SUSP_REA_008
00000000000002119661_00000001531390424239_00120,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002120315_00000001531489478228_00197,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000002120387_00000001531474522419_00197,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
00000000000002120696_00000001531489741614_00232,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002123503_00000001531746546310_00080,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002123796_00000001531746368919_00018,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000002124355_00000001531839298133_00190,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002125228_00000001531908266927_00126,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000002125540_00000001531908424502_00029,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002126469_00000001532014058705_00094,07/12/2020,03/05/2021,07/12/2020,07/05/2021,SUSP_REA_008
00000000000002126652_00000001531999580400_00042,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002126877_00000001531999394916_00048,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000002128762_00000001532168276549_00002,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
00000000000002131756_00000001532515190164_00102,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002131838_00000001532526662536_00309,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
00000000000002131862_00000001532511640865_00004,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
00000000000002132227_00000001532529865266_00081,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
00000000000002132743_00000001532610337265_00133,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002134080_00000001532691953767_00443,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002134865_00000001532781030262_00062,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002136605_00000001532944936609_00037,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002139089_00000001533138629257_00004,05/10/2020,03/05/2021,05/10/2020,07/05/2021,SUSP_REA_008
00000000000002139134_00000001533205815324_00061,25/06/2020,03/05/2021,25/06/2020,07/05/2021,SUSP_REA_008
00000000000002139134_00000001533217622461_00161,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002146448_00000001533819869308_00231,04/12/2020,03/05/2021,04/12/2020,07/05/2021,SUSP_REA_008
00000000000002146553_00000001533817266165_00178,08/12/2020,03/05/2021,08/12/2020,07/05/2021,SUSP_REA_008
00000000000002146832_00000001533834858736_00366,23/09/2020,03/05/2021,23/09/2020,07/05/2021,SUSP_REA_008
00000000000002147434_00000001533892502118_00319,04/12/2020,03/05/2021,04/12/2020,07/05/2021,SUSP_REA_008
00000000000002149318_00000001534086082477_00096,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
00000000000002152315_00000001534342045438_00159,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
00000000000002157113_00000001534764023521_00102,08/03/2021,03/05/2021,08/03/2021,07/05/2021,SUSP_REA_008
00000000000002157437_00000001534763682699_00029,08/03/2021,03/05/2021,08/03/2021,07/05/2021,SUSP_REA_008
00000000000002158382_00000001534839937575_00014,22/12/2020,03/05/2021,22/12/2020,07/05/2021,SUSP_REA_008
00000000000002158844_00000001534924615995_00002,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000002159273_00000001534924881270_00027,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002159772_00000001535026766869_00049,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000002173528_00000001536246460301_00226,06/10/2020,03/05/2021,06/10/2020,07/05/2021,SUSP_REA_008
00000000000002177590_00000001536593361807_00069,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002180420_00000001536851019574_00170,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000002180660_00000001536850440939_00152,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002184848_00000001537280156178_00142,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000002185151_00000001537279910962_00053,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002186990_00000001537439147327_00089,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
00000000000002186998_00000001537439609669_00039,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
00000000000002187714_00000001537526146872_00293,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
00000000000002193404_00000001537970413047_00097,10/07/2020,03/05/2021,10/07/2020,07/05/2021,SUSP_REA_008
00000000000002194158_00000001538041141635_00008,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002198990_00000001538484494561_00039,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
00000000000002199032_00000001538484215456_00041,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
00000000000002201008_00000001538655933915_00088,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002201986_00000001538728498525_00245,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000002201986_00000001538728575409_00256,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002204674_00000001539000465995_00080,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000002204986_00000001539000663963_00083,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002205117_00000001539001082872_00003,06/10/2020,03/05/2021,06/10/2020,07/05/2021,SUSP_REA_008
00000000000002205117_00000001539096722779_00483,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002205121_00000001539096573444_00389,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002205831_00000001539608303745_01312,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000002206062_00000001539600405488_00929,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002206107_00000001539188588588_00345,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002207593_00000001539772696413_00091,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002208276_00000001539855779857_00073,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002212094_00000001540225582153_00088,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002213006_00000001540305179347_00089,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000002213043_00000001540292876903_00077,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002213045_00000001540306728495_00129,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002213731_00000001540305039828_00109,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002214432_00000001540370884950_00018,12/01/2021,03/05/2021,12/01/2021,07/05/2021,SUSP_REA_008
00000000000002215340_00000001540464667403_00056,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000002225551_00000001541427603074_00069,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002228477_00000001541668471450_00032,14/12/2020,03/05/2021,14/12/2020,07/05/2021,SUSP_REA_008
00000000000002229623_00000001541780204273_00381,04/12/2020,03/05/2021,04/12/2020,07/05/2021,SUSP_REA_008
00000000000002234039_00000001542201718017_00036,04/12/2020,03/05/2021,04/12/2020,07/05/2021,SUSP_REA_008
00000000000002234085_00000001542193865738_00053,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000002234980_00000001542284366719_00095,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002235023_00000001542280474920_00075,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002235242_00000001542277778863_00072,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000002235277_00000001542277459808_00047,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000002236372_00000001542382742236_00363,04/12/2020,03/05/2021,04/12/2020,07/05/2021,SUSP_REA_008
00000000000002236869_00000001542445442763_00041,24/12/2020,03/05/2021,24/12/2020,07/05/2021,SUSP_REA_008
00000000000002238805_00000001542636208165_00075,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002242782_00000001542967623537_00139,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002247317_00000001543402591437_00138,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
00000000000002247575_00000001543399746562_00042,11/12/2020,03/05/2021,11/12/2020,07/05/2021,SUSP_REA_008
00000000000002248554_00000001543493050558_00058,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
00000000000002249276_00000001543571057961_00065,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002249470_00000001543572115897_00067,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000002251817_00000001543833388355_00117,04/12/2020,03/05/2021,04/12/2020,07/05/2021,SUSP_REA_008
00000000000002251893_00000001543842078918_00055,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000002252136_00000001543842260076_00125,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002254079_00000001544010660226_00017,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
00000000000002254860_00000001544093409315_00116,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002255086_00000001544116823816_00122,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
00000000000002256361_00000001544184601736_00124,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000002259171_00000001544450991433_00078,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002259599_00000001544540395886_00216,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000002259612_00000001544522377409_00010,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
00000000000002261200_00000001544622073499_00124,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
00000000000002265779_00000001545066230914_00184,01/10/2020,03/05/2021,01/10/2020,07/05/2021,SUSP_REA_008
00000000000002266685_00000001545146129626_00104,03/01/2021,03/05/2021,03/01/2021,07/05/2021,SUSP_REA_008
00000000000002267639_00000001545216618228_00010,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
00000000000002269198_00000001545397240761_00171,18/12/2020,03/05/2021,18/12/2020,07/05/2021,SUSP_REA_008
00000000000002284080_00000001546858452716_00078,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002284766_00000001546947575391_00039,07/08/2020,03/05/2021,07/08/2020,07/05/2021,SUSP_REA_008
00000000000002286836_00000001547124205974_00074,24/06/2020,03/05/2021,24/06/2020,07/05/2021,SUSP_REA_008
00000000000002287758_00000001547221723794_00232,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
00000000000002287764_00000001547199454904_00562,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002287764_00000001547209248732_00598,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002287973_00000001547203769867_00001,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
00000000000002288017_00000001547204466091_00396,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002288222_00000001547216854337_00052,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
00000000000002288267_00000001547221162632_00201,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002288862_00000001547284822382_00027,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002288872_00000001547311466719_00128,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002290284_00000001547476770558_00130,30/06/2020,03/05/2021,30/06/2020,07/05/2021,SUSP_REA_008
00000000000002291682_00000001547561694511_00040,04/08/2020,03/05/2021,04/08/2020,07/05/2021,SUSP_REA_008
00000000000002292081_00000001547636183847_00054,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002293563_00000001547744322246_00115,07/12/2020,03/05/2021,07/12/2020,07/05/2021,SUSP_REA_008
00000000000002294224_00000001547728838572_00044,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002296962_00000001548075997247_00140,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002297231_00000001548071500400_00021,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
00000000000002297441_00000001548065042249_00001,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002299001_00000001548249045409_00062,29/06/2020,03/05/2021,29/06/2020,07/05/2021,SUSP_REA_008
00000000000002299186_00000001548259349200_00106,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000002301279_00000001548418539085_00053,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002303422_00000001548683734626_00063,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002303609_00000001548688518266_00032,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
00000000000002303744_00000001548681315739_00162,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002304628_00000001548768092232_00036,01/09/2020,03/05/2021,01/09/2020,07/05/2021,SUSP_REA_008
00000000000002306254_00000001548930743115_00082,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
00000000000002311843_00000001549471693701_00230,20/08/2020,03/05/2021,20/08/2020,07/05/2021,SUSP_REA_008
00000000000002311961_00000001549464745703_00200,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002313342_00000001549549187987_00047,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002314006_00000001549644212852_00150,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
00000000000002314772_00000001549636359688_00009,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002316920_00000001549898033741_00113,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
00000000000002317174_00000001549912411817_00096,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002317343_00000001549897873871_00029,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
00000000000002317971_00000001549982003486_00111,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
00000000000002319238_00000001550056900403_00060,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
00000000000002319449_00000001550067661396_00088,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002320866_00000001550226907744_00079,21/09/2020,03/05/2021,21/09/2020,07/05/2021,SUSP_REA_008
00000000000002325396_00000001550675960478_00205,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
00000000000002326558_00000001550750278693_00064,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002327349_00000001550854102600_00350,04/12/2020,03/05/2021,04/12/2020,07/05/2021,SUSP_REA_008
00000000000002330987_00000001551198070602_00160,04/12/2020,03/05/2021,04/12/2020,07/05/2021,SUSP_REA_008
00000000000002331739_00000001551283096032_00150,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002331798_00000001551262359735_00038,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000002332066_00000001551278700866_00066,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000002333780_00000001551437645201_00086,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000002333825_00000001551434920843_00045,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002334092_00000001551438269011_00064,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000002335027_00000001551517424748_00015,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
00000000000002337457_00000001551712845017_00061,06/10/2020,03/05/2021,06/10/2020,07/05/2021,SUSP_REA_008
00000000000002338409_00000001551790915962_00047,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
00000000000002338840_00000001551880312028_00142,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000002340159_00000001551950134200_00010,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002340468_00000001551959589570_00119,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
00000000000002340468_00000001551960089886_00137,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
00000000000002340468_00000001551963517076_00163,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002343179_00000001552221600416_00120,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002344266_00000001552297838672_00004,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000002344409_00000001552298126875_00024,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000002346721_00000001552650854593_00259,11/12/2020,03/05/2021,11/12/2020,07/05/2021,SUSP_REA_008
00000000000002350935_00000001553091777904_00060,04/12/2020,03/05/2021,04/12/2020,07/05/2021,SUSP_REA_008
00000000000002359787_00000001553869993956_00594,09/12/2020,03/05/2021,09/12/2020,07/05/2021,SUSP_REA_008
00000000000002360721_00000001553943704865_00231,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002362574_00000001554196801382_00096,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000002362637_00000001554197019144_00008,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000002362763_00000001554196576854_00030,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000002362966_00000001554196708056_00014,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000002363018_00000001554196904605_00057,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000002363021_00000001554196449613_00091,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000002363205_00000001554199140751_00001,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002367212_00000001554726664950_00173,04/12/2020,03/05/2021,04/12/2020,07/05/2021,SUSP_REA_008
00000000000002367894_00000001554711613834_00004,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002368249_00000001554815927072_00070,11/12/2020,03/05/2021,11/12/2020,07/05/2021,SUSP_REA_008
00000000000002369011_00000001554815827003_00040,11/12/2020,03/05/2021,11/12/2020,07/05/2021,SUSP_REA_008
00000000000002374113_00000001555319552661_00048,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000002374960_00000001555419013088_00144,04/12/2020,03/05/2021,04/12/2020,07/05/2021,SUSP_REA_008
