billingsubaccount,outletsubaccount,agreementid,chargeableid,offercode,overrideprice,effectivedate
133626400003,133626400004,00000000000000666697_00000001379326632861_00013,00000000000000672964_00000001380187933847_00033,RUK_STA_GEN_O  ,78.75,01/08/2016
180298600003,180298600004,00000000000000403072_00000001343462850245_00219,00000000000000671702_00000001380021050409_00151,RUK_ALC_GEN_O  ,78.75,01/08/2016
180467300003,180467300004,00000000000000258631_00000001321877071928_00100,00000000000000667808_00000001379604340057_01289,RUK_ALC_GEN_O  ,78.75,01/08/2016
180787000003,180787000004,00000000000000307863_00000001329758887249_00297,00000000000000671644_00000001380012235899_00107,RUK_ALC_GEN_O  ,78.75,01/08/2016
181431200003,181431200004,00000000000000414845_00000001345046113385_00306,00000000000000668342_00000001379606703583_01716,RUK_ALC_GEN_O  ,78.75,01/08/2016
182600500003,182600500004,00000000000000596883_00000001369926898231_00339,00000000000000703884_00000001384429907133_00082,RUK_ALC_GEN_O  ,78.75,01/08/2016
182790700003,182790700004,00000000000000666088_00000001379325561424_00186,00000000000000673522_00000001380191219542_00069,RUK_STA_GEN_O  ,78.75,01/08/2016
182880700003,182880700004,00000000000000666686_00000001379326625362_00031,00000000000000672182_00000001380116022992_00157,RUK_STA_GEN_O  ,78.75,01/08/2016
182894200003,182894200004,00000000000000666658_00000001379326626264_00016,00000000000000673438_00000001380196010717_00103,RUK_STA_GEN_O  ,78.75,01/08/2016
182894700003,182894700004,00000000000000666293_00000001379326626549_00136,00000000000000672671_00000001380117773009_00125,RUK_STA_GEN_O  ,78.75,01/08/2016
182952500003,182952500004,00000000000000666136_00000001379338659826_00453,00000000000000673309_00000001380226194907_00819,RUK_STA_GEN_O  ,78.75,01/08/2016
182982000003,182982000004,00000000000000666300_00000001379338664454_00469,00000000000000673379_00000001380226724448_00767,RUK_STA_GEN_O  ,78.75,01/08/2016
101051200003,101051200004,MIGPRD00000000441562_00000008060041582445_42310,00000000000000667830_00000001379591097948_01169,RUK_ALC_GEN_O  ,84.00,01/08/2016
101175300003,101175300004,MIGPRD00000000442803_00000008060041443365_57462,00000000000000670498_00000001379846371646_00387,RUK_ALC_GEN_O  ,84.00,01/08/2016
101650900003,101650900004,MIGPRD00000000447559_00000008060041244984_89746,00000000000000673365_00000001380279114876_00529,RUK_ALC_GEN_O  ,84.00,01/08/2016
101654900003,101654900004,MIGPRD00000000447599_00000008060042131176_93402,00000000000000668342_00000001379592082753_01088,RUK_ALC_GEN_O  ,84.00,01/08/2016
101696900003,101696900004,MIGPRD00000000448019_00000008060042151342_32437,00000000000000672997_00000001380185726936_00074,RUK_ALC_GEN_O  ,84.00,01/08/2016
102163900003,102163900004,MIGPRD00000000452689_00000008060041906449_63859,00000000000000672976_00000001380216219242_00466,RUK_ALC_GEN_O  ,84.00,01/08/2016
102782900003,102782900004,MIGPRD00000000458879_00000008060042020018_27313,00000000000000669835_00000001379782739604_00553,RUK_ALC_GEN_O  ,84.00,01/08/2016
102856500003,102856500004,00000000000000666658_00000001379337325850_00206,00000000000000673447_00000001380310951071_01176,RUK_STA_GEN_O  ,84.00,01/08/2016
103254900003,103254900004,MIGPRD00000000463599_00000008060042161900_65228,00000000000000674314_00000001380624206689_00177,RUK_ALC_GEN_O  ,84.00,01/08/2016
103517900003,103517900004,MIGPRD00000000466229_00000008060041393664_94650,00000000000000672997_00000001380279457936_00724,RUK_ALC_GEN_O  ,84.00,01/08/2016
103776900003,103776900004,MIGPRD00000000468819_00000008060042079633_41994,00000000000000667743_00000001379509671285_00033,RUK_ALC_GEN_O  ,84.00,01/08/2016
104337400003,104337400004,00000000000000418435_00000001345452104783_00061,00000000000000667813_00000001379595894590_01083,RUK_ALC_GEN_O  ,84.00,01/08/2016
105430100003,105430100004,MIGPRD00000000485351_00000008060041229859_47678,00000000000000667793_00000001379598538721_01531,RUK_ALC_GEN_O  ,84.00,01/08/2016
105442300003,105442300004,MIGPRD00000000485473_00000008060041424861_60226,00000000000000668076_00000001379598598262_01135,RUK_ALC_GEN_O  ,84.00,01/08/2016
105545800003,105545800004,MIGPRD00000000486508_00000008060041852856_58037,00000000000000670456_00000001379846040122_00264,RUK_ALC_GEN_O  ,84.00,01/08/2016
106121400003,106121400004,00000000000000666261_00000001379326618646_00109,00000000000000672404_00000001380111462823_00175,RUK_STA_GEN_O  ,84.00,01/08/2016
111704400003,111704400004,00000000000000666069_00000001379337324880_00220,00000000000000670482_00000001379857574394_00046,RUK_STA_GEN_O  ,84.00,01/08/2016
118453700003,118453700004,00000000000000499579_00000001357293577139_00005,00000000000000672955_00000001380298426821_00757,RUK_ALC_GEN_O  ,84.00,01/08/2016
121739400003,121739400004,00000000000000665970_00000001379326632534_00260,00000000000000673298_00000001380189535578_00225,RUK_STA_GEN_O  ,84.00,01/08/2016
124367100003,124367100004,00000000000000666658_00000001379337304065_00164,00000000000000673379_00000001380189665489_00070,RUK_STA_GEN_O  ,84.00,01/08/2016
132074600003,132074600004,00000000000000672900_00000001380297053357_00956,00000000000000673563_00000001380315272051_00884,RUK_STA_GEN_O  ,84.00,01/08/2016
180431900003,180431900004,00000000000000251826_00000001320750036236_00175,00000000000000668154_00000001379600832445_01343,RUK_ALC_GEN_O  ,84.00,01/08/2016
180521200003,180521200004,00000000000000274040_00000001324380666554_00132,00000000000000668214_00000001379500036648_00068,RUK_ALC_GEN_O  ,84.00,01/08/2016
181438500003,181438500004,00000000000000416394_00000001345199417610_00040,00000000000000667743_00000001379509911944_00065,RUK_ALC_GEN_O  ,84.00,01/08/2016
181619200003,181619200004,00000000000000666299_00000001379326619843_00147,00000000000000672425_00000001380114595986_00061,RUK_STA_GEN_O  ,84.00,01/08/2016
182177900003,182177900004,00000000000000489606_00000001355847303556_00336,00000000000000673583_00000001380298532310_01621,RUK_ALC_GEN_O  ,84.00,01/08/2016
182250700003,182250700004,00000000000000516009_00000001359458053296_00248,00000000000000670495_00000001379847490592_00119,RUK_ALC_GEN_O  ,84.00,01/08/2016
182508200003,182508200004,00000000000000570999_00000001366632539155_00192,00000000000000668015_00000001379608520382_01816,RUK_ALC_GEN_O  ,84.00,01/08/2016
182531200003,182531200004,00000000000000577816_00000001367493516285_00185,00000000000000670494_00000001379847472611_00251,RUK_ALC_GEN_O  ,84.00,01/08/2016
182906000003,182906000004,00000000000000666300_00000001379338650209_00385,00000000000000672964_00000001380224373677_00480,RUK_STA_GEN_O  ,84.00,01/08/2016
182913300003,182913300004,00000000000000666146_00000001379338647505_00223,00000000000000672964_00000001380224483966_00508,RUK_STA_GEN_O  ,84.00,01/08/2016
182920700003,182920700004,00000000000000666299_00000001379326629068_00153,00000000000000672984_00000001380196531089_00072,RUK_STA_GEN_O  ,84.00,01/08/2016
182956000003,182956000004,00000000000000666119_00000001379338660684_00440,00000000000000673447_00000001380228252992_00939,RUK_STA_GEN_O  ,84.00,01/08/2016
100067100003,100067100004,00000000000000666104_00000001379337311827_00291,00000000000000667808_00000001379598091823_01054,RUK_STA_GEN_O  ,87.50,01/08/2016
100100200003,100100200004,MIGPRD00000000432052_00000008060041700375_71802,00000000000000697035_00000001383644981701_00013,RUK_ALC_GEN_O  ,87.50,01/08/2016
100111000003,100111000004,MIGPRD00000000432160_00000008060041879637_81890,00000000000000673447_00000001380454663663_02175,RUK_ALC_GEN_O  ,87.50,01/08/2016
100126500003,100126500004,MIGPRD00000000432315_00000008060041961882_96539,00000000000000670456_00000001379844359337_00212,RUK_ALC_GEN_O  ,87.50,01/08/2016
100285400003,100285400004,00000000000000337206_00000001334058563831_00024,00000000000000670173_00000001379855544542_00391,RUK_ALC_GEN_O  ,87.50,01/08/2016
100632800003,100632800004,00000000000000425350_00000001346322646670_00131,00000000000000668015_00000001379518612719_00415,RUK_ALC_GEN_O  ,87.50,01/08/2016
100646600003,100646600004,MIGPRD00000000437516_00000008060041708582_70633,00000000000000705497_00000001384616917166_00638,RUK_ALC_GEN_O  ,87.50,01/08/2016
100711500003,100711500004,MIGPRD00000000438165_00000008060041670121_33745,00000000000000668417_00000001379518883407_00131,RUK_ALC_GEN_O  ,87.50,01/08/2016
100742100003,100742100004,MIGPRD00000000438471_00000008060041628586_65135,00000000000000672967_00000001380215665079_00461,RUK_ALC_GEN_O  ,87.50,01/08/2016
100770300003,100770300004,MIGPRD00000000438753_00000008060041175985_91980,00000000000000674001_00000001380619730956_00131,RUK_ALC_GEN_O  ,87.50,01/08/2016
100983500003,100983500004,MIGPRD00000000440885_00000008060041889513_84562,00000000000000670511_00000001379855720192_00382,RUK_ALC_GEN_O  ,87.50,01/08/2016
101080800003,101080800004,00000000000000673117_00000001380297052061_00225,00000000000000672880_00000001380313063277_00774,RUK_STA_GEN_O  ,87.50,01/08/2016
101177700003,101177700004,MIGPRD00000000442827_00000008060041860101_59689,00000000000000671809_00000001380019984760_00053,RUK_ALC_GEN_O  ,87.50,01/08/2016
101266300003,101266300004,00000000000000589889_00000001369047219648_00074,00000000000000672978_00000001380279054049_00968,RUK_ALC_GEN_O  ,87.50,01/08/2016
101312100003,101312100004,00000000000000317374_00000001331116717298_00010,00000000000000668154_00000001379519423390_00379,RUK_ALC_GEN_O  ,87.50,01/08/2016
101336700003,101336700004,MIGPRD00000000444417_00000008060041233307_10616,00000000000000671672_00000001380009863873_00030,RUK_ALC_GEN_O  ,87.50,01/08/2016
101368300003,101368300004,00000000000000666293_00000001379337317054_00293,00000000000000670515_00000001379866050307_00473,RUK_STA_GEN_O  ,87.50,01/08/2016
101414500003,101414500004,MIGPRD00000000445195_00000008060041241451_81764,00000000000000667803_00000001379519477530_00562,RUK_ALC_GEN_O  ,87.50,01/08/2016
101422700003,101422700004,MIGPRD00000000445277_00000008060041973805_89646,00000000000000672880_00000001380279085123_00487,RUK_ALC_GEN_O  ,87.50,01/08/2016
101546700003,101546700004,MIGPRD00000000446517_00000008060041516591_00260,00000000000000672974_00000001380551511421_01129,RUK_ALC_GEN_O  ,87.50,01/08/2016
101862400003,101862400004,00000000000000750780_00000001390222785453_00059,00000000000000750602_00000001390222850610_00214,RUK_STA_GEN_O  ,87.50,01/08/2016
101866300003,101866300004,MIGPRD00000000449713_00000008060041514520_88999,00000000000000673989_00000001380620819191_00066,RUK_ALC_GEN_O  ,87.50,01/08/2016
102199800003,102199800004,MIGPRD00000000453048_00000008060041906370_93715,00000000000000668015_00000001379519985970_00467,RUK_ALC_GEN_O  ,87.50,01/08/2016
102454900003,102454900004,00000000000000647596_00000001376900243005_00063,00000000000000703635_00000001384438372833_00161,RUK_STA_GEN_O  ,87.50,01/08/2016
102464200003,102464200004,00000000000000750256_00000001390223663922_00068,00000000000000923034_00000001413987732276_00224,RUK_STA_GEN_O  ,87.50,01/08/2016
102541500003,102541500004,MIGPRD00000000456464_00000008060041191954_12521,00000000000000667797_00000001379520205935_00343,RUK_ALC_GEN_O  ,87.50,01/08/2016
102578800003,102578800004,MIGPRD00000000456838_00000008060041910980_46485,00000000000000860536_00000001405352407749_00188,RUK_ALC_GEN_O  ,87.50,01/08/2016
103050500003,103050500004,MIGPRD00000000461555_00000008060041505851_73602,00000000000000672976_00000001380216848620_00506,RUK_ALC_GEN_O  ,87.50,01/08/2016
103061500003,103061500004,00000000000000666261_00000001379337314253_00368,00000000000000679976_00000001381498153049_00497,RUK_STA_GEN_O  ,87.50,01/08/2016
103064300003,103064300004,00000000000000750161_00000001390222375506_00098,00000000000000750488_00000001390222496176_00135,RUK_STA_GEN_O  ,87.50,01/08/2016
103064800003,103064800004,00000000000000750285_00000001390223053586_00167,00000000000000750495_00000001390223106929_00059,RUK_STA_GEN_O  ,87.50,01/08/2016
103121300003,103121300004,MIGPRD00000000462263_00000008060042150893_41974,00000000000000717477_00000001386074825853_00226,RUK_ALC_GEN_O  ,87.50,01/08/2016
103266700003,103266700004,MIGPRD00000000463717_00000008060041468947_76001,00000000000000671706_00000001380011939479_00128,RUK_ALC_GEN_O  ,87.50,01/08/2016
103506700003,103506700004,MIGPRD00000000466116_00000008060041983589_84192,00000000000000673365_00000001380186377590_00019,RUK_ALC_GEN_O  ,87.50,01/08/2016
103563000003,103563000004,00000000000000672881_00000001380467057341_00430,00000000000000673327_00000001380468988639_01343,RUK_STA_GEN_O  ,87.50,01/08/2016
103571000003,103571000004,00000000000000315804_00000001330954800533_00040,00000000000000670494_00000001379846541718_00227,RUK_ALC_GEN_O  ,87.50,01/08/2016
103611800003,103611800004,MIGPRD00000000467168_00000008060042090213_83957,00000000000000667797_00000001379520766871_00351,RUK_ALC_GEN_O  ,87.50,01/08/2016
103639900003,103639900004,00000000000000451516_00000001350031485001_00080,00000000000000668214_00000001379520790985_00224,RUK_ALC_GEN_O  ,87.50,01/08/2016
103650900003,103650900004,00000000000000666460_00000001379337320392_00296,00000000000000668303_00000001379599201534_01296,RUK_STA_GEN_O  ,87.50,01/08/2016
103670300003,103670300004,MIGPRD00000000467753_00000008060041487353_38552,00000000000000673379_00000001380186468821_00054,RUK_ALC_GEN_O  ,87.50,01/08/2016
103793300003,103793300004,MIGPRD00000000468983_00000008060041924736_57583,00000000000000674320_00000001380624115787_00063,RUK_ALC_GEN_O  ,87.50,01/08/2016
103797800003,103797800004,MIGPRD00000000469028_00000008060041447713_61476,00000000000000668274_00000001379521110065_00456,RUK_ALC_GEN_O  ,87.50,01/08/2016
103818100003,103818100004,MIGPRD00000000469231_00000008060042008466_79821,00000000000000671350_00000001380010756045_00105,RUK_ALC_GEN_O  ,87.50,01/08/2016
104265900003,104265900004,MIGPRD00000000473709_00000008060041955768_82987,00000000000000673563_00000001380479816014_01080,RUK_ALC_GEN_O  ,87.50,01/08/2016
104268000003,104268000004,00000000000000327035_00000001332519283207_00393,00000000000000673622_00000001380298138120_00552,RUK_ALC_GEN_O  ,87.50,01/08/2016
104271100003,104271100004,MIGPRD00000000473761_00000008060041572691_88016,00000000000000673447_00000001380217328214_00447,RUK_ALC_GEN_O  ,87.50,01/08/2016
104281000003,104281000004,MIGPRD00000000473860_00000008060041799325_97131,00000000000000922633_00000001413992562525_00602,RUK_ALC_GEN_O  ,87.50,01/08/2016
104309400003,104309400004,MIGPRD00000000474144_00000008060041650519_25817,00000000000000840564_00000001402669650216_00380,RUKS_ALC_GEN_O ,87.50,01/08/2016
104330900003,104330900004,00000000000000409467_00000001344348810103_00290,00000000000000668214_00000001379521435792_00252,RUK_ALC_GEN_O  ,87.50,01/08/2016
104365600003,104365600004,00000000000000666269_00000001379337314835_00211,00000000000000670494_00000001379868804876_00632,RUK_STA_GEN_O  ,87.50,01/08/2016
104422500003,104422500004,MIGPRD00000000475275_00000008060041196698_34384,00000000000000669724_00000001379782911208_00659,RUK_ALC_GEN_O  ,87.50,01/08/2016
104714900003,104714900004,MIGPRD00000000478199_00000008060041886573_91857,00000000000000674299_00000001380624531540_00221,RUK_ALC_GEN_O  ,87.50,01/08/2016
104856800003,104856800004,00000000000000325412_00000001332249215284_00076,00000000000000671631_00000001380010944897_00094,RUK_ALC_GEN_O  ,87.50,01/08/2016
104864600003,104864600004,00000000000000750451_00000001390220592262_00107,00000000000000750738_00000001390220745117_00100,RUK_STA_GEN_O  ,87.50,01/08/2016
104879800003,104879800004,MIGPRD00000000479848_00000008060041228739_47739,00000000000000667797_00000001379521546523_00399,RUK_ALC_GEN_O  ,87.50,01/08/2016
104911300003,104911300004,MIGPRD00000000480163_00000008060042028795_79499,00000000000000792819_00000001395593102480_00087,RUK_ALC_GEN_O  ,87.50,01/08/2016
104934100003,104934100004,MIGPRD00000000480391_00000008060041267193_01408,00000000000000722513_00000001386674328343_00001,RUK_ALC_GEN_O  ,87.50,01/08/2016
104963500003,104963500004,MIGPRD00000000480685_00000008060041814709_29677,00000000000000674320_00000001380624858656_00099,RUK_ALC_GEN_O  ,87.50,01/08/2016
105174600003,105174600004,MIGPRD00000000482796_00000008060041902753_18488,00000000000000667743_00000001379521822038_00344,RUK_ALC_GEN_O  ,87.50,01/08/2016
105199000003,105199000004,MIGPRD00000000483040_00000008060042111753_38236,00000000000000673378_00000001380279866319_00376,RUK_ALC_GEN_O  ,87.50,01/08/2016
105326700003,105326700004,00000000000000750264_00000001390219705483_00149,00000000000000750381_00000001390219926536_00129,RUK_STA_GEN_O  ,87.50,01/08/2016
105329300003,105329300004,MIGPRD00000000484343_00000008060041191040_55100,00000000000000674442_00000001380625045983_00142,RUK_ALC_GEN_O  ,87.50,01/08/2016
105440800003,105440800004,MIGPRD00000000485458_00000008060041690952_58587,00000000000000668015_00000001379499928445_00148,RUK_ALC_GEN_O  ,87.50,01/08/2016
105463600003,105463600004,MIGPRD00000000485686_00000008060041568185_79312,00000000000000672955_00000001380217489720_00349,RUK_ALC_GEN_O  ,87.50,01/08/2016
105568900003,105568900004,00000000000000328980_00000001332844131626_00096,00000000000000670494_00000001379857297717_00556,RUK_ALC_GEN_O  ,87.50,01/08/2016
105840200003,105840200004,MIGPRD00000000489452_00000008060041502180_17867,00000000000000732799_00000001388061214132_00010,RUK_ALC_GEN_O  ,87.50,01/08/2016
105940600003,105940600004,MIGPRD00000000490456_00000008060041358975_11805,00000000000000668035_00000001379522155656_00389,RUK_ALC_GEN_O  ,87.50,01/08/2016
116284800003,116284800004,00000000000000342909_00000001334912083307_00095,00000000000000922876_00000001413990519136_00107,RUK_ALC_MIG_O  ,87.50,01/08/2016
117606000003,117606000004,00000000000000666686_00000001379337302783_00181,00000000000000673305_00000001380387761477_00951,RUK_STA_GEN_O  ,87.50,01/08/2016
139582900003,139582900004,00000000000000666524_00000001379337306843_00178,00000000000000672955_00000001380390703087_01183,RUK_STA_GEN_O  ,87.50,01/08/2016
139959200003,139959200004,00000000000000666460_00000001379337306871_00260,00000000000000672974_00000001380390794957_00876,RUK_STA_GEN_O  ,87.50,01/08/2016
180316700003,180316700004,00000000000000286074_00000001326447999751_00063,00000000000000668303_00000001379522324804_00497,RUK_ALC_GEN_O  ,87.50,01/08/2016
180489700003,180489700004,00000000000000263174_00000001322646606612_00291,00000000000000712182_00000001385459321651_00074,RUK_ALC_GEN_O  ,87.50,01/08/2016
180900700003,180900700004,00000000000000341017_00000001334668221937_00140,00000000000000667793_00000001379522591205_00712,RUK_ALC_GEN_O  ,87.50,01/08/2016
182765500003,182765500004,00000000000000638479_00000001375801309861_00234,00000000000000732851_00000001388060357793_00001,RUK_ALC_GEN_O  ,87.50,01/08/2016
182788500003,182788500004,00000000000000666088_00000001379326619709_00217,00000000000000673365_00000001380392383845_01051,RUK_STA_GEN_O  ,87.50,01/08/2016
182872100003,182872100004,00000000000000666104_00000001379326624312_00116,00000000000000673305_00000001380396858323_01220,RUK_STA_GEN_O  ,87.50,01/08/2016
182875700003,182875700004,00000000000000666261_00000001379326624320_00145,00000000000000672955_00000001380397891071_01544,RUK_STA_GEN_O  ,87.50,01/08/2016
182877500003,182877500004,00000000000000666531_00000001379326624859_00077,00000000000000673447_00000001380398527852_01995,RUK_STA_GEN_O  ,87.50,01/08/2016
182890700003,182890700004,00000000000000666293_00000001379326625759_00130,00000000000000673349_00000001380399493894_01526,RUK_STA_GEN_O  ,87.50,01/08/2016
182893600003,182893600004,00000000000000666104_00000001379326625932_00134,00000000000000673298_00000001380400174367_02227,RUK_STA_GEN_O  ,87.50,01/08/2016
182906600003,182906600004,00000000000000666261_00000001379338647135_00416,00000000000000673003_00000001380385214172_00674,RUK_STA_GEN_O  ,87.50,01/08/2016
182906600003,182906600004,00000000000000666261_00000001379338647135_00416,00000000000000673298_00000001380385201147_01831,RUK_STA_GEN_O  ,87.50,01/08/2016
182908600003,182908600004,00000000000000666686_00000001379326630462_00055,00000000000000672996_00000001380400798925_01233,RUK_STA_GEN_O  ,87.50,01/08/2016
182909000003,182909000004,00000000000000666119_00000001379326628421_00270,00000000000000681762_00000001381755959717_00334,RUK_STA_GEN_O  ,87.50,01/08/2016
182909800003,182909800004,00000000000000666421_00000001379325563172_00079,00000000000000672955_00000001380401157657_01624,RUK_STA_GEN_O  ,87.50,01/08/2016
182919300003,182919300004,00000000000000666517_00000001379326628762_00113,00000000000000673298_00000001380401894335_02259,RUK_STA_GEN_O  ,87.50,01/08/2016
182919900003,182919900004,00000000000000666531_00000001379338648677_00107,00000000000000672955_00000001380386170838_01119,RUK_STA_GEN_O  ,87.50,01/08/2016
182920500003,182920500004,00000000000000666517_00000001379326628947_00119,00000000000000672955_00000001380402008512_01693,RUK_STA_GEN_O  ,87.50,01/08/2016
182977000003,182977000004,00000000000000666261_00000001379326631849_00175,00000000000000673298_00000001380403783874_02311,RUK_STA_GEN_O  ,87.50,01/08/2016
182977000003,182977000004,00000000000000666261_00000001379326631849_00175,00000000000000673298_00000001380403810453_02319,RUK_STA_GEN_O  ,87.50,01/08/2016
100618000003,100618000004,00000000000000653631_00000001377695450868_00107,00000000000000692735_00000001383124481314_00026,RUK_ALC_GEN_O  ,90.83,01/08/2016
100443700003,100443700004,00000000000000666104_00000001379337322754_00315,00000000000000668675_00000001379697861834_00783,RUK_STA_GEN_O  ,94.50,01/08/2016
100112800003,100112800004,00000000000000666293_00000001379337326758_00305,00000000000000673349_00000001380224977127_00524,RUK_STA_GEN_O  ,99.75,01/08/2016
100127400003,100127400004,00000000000000666136_00000001379337314060_00303,00000000000000670146_00000001379854223987_00473,RUK_STA_GEN_O  ,99.75,01/08/2016
100262200003,100262200004,00000000000000666296_00000001379337325207_00209,00000000000000672990_00000001380223835461_00390,RUK_STA_GEN_O  ,99.75,01/08/2016
100285900003,100285900004,MIGPRD00000000433909_00000008060042157863_44769,00000000000000671631_00000001380009701328_00042,RUK_ALC_GEN_O  ,99.75,01/08/2016
100421500003,100421500004,MIGPRD00000000435265_00000008060042052706_62403,00000000000000673447_00000001380215489663_00343,RUK_ALC_GEN_O  ,99.75,01/08/2016
100453500003,100453500004,MIGPRD00000000435585_00000008060042020643_90626,00000000000000670494_00000001379855598786_00492,RUK_ALC_GEN_O  ,99.75,01/08/2016
100891400003,100891400004,MIGPRD00000000439964_00000008060042075549_03814,00000000000000668342_00000001379509385485_00101,RUK_ALC_GEN_O  ,99.75,01/08/2016
101176400003,101176400004,MIGPRD00000000442814_00000008060042053919_58448,00000000000000671659_00000001380009781524_00014,RUK_ALC_GEN_O  ,99.75,01/08/2016
101195600003,101195600004,MIGPRD00000000443006_00000008060041775177_76523,00000000000000668342_00000001379591268917_00974,RUK_ALC_GEN_O  ,99.75,01/08/2016
101266100003,101266100004,00000000000000665949_00000001379337316980_00401,00000000000000670189_00000001379865967867_00572,RUK_STA_GEN_O  ,99.75,01/08/2016
101317700003,101317700004,00000000000000666088_00000001379337315508_00229,00000000000000683112_00000001381913312499_00098,RUK_STA_GEN_O  ,99.75,01/08/2016
101809700003,101809700004,MIGPRD00000000449147_00000008060041265947_37056,00000000000000674257_00000001380620642664_00136,RUK_ALC_GEN_O  ,99.75,01/08/2016
101826600003,101826600004,MIGPRD00000000449316_00000008060041668412_51540,00000000000000672996_00000001380533213721_01608,RUKS_ALC_GEN_O ,99.75,01/08/2016
101860200003,101860200004,00000000000000200514_00000001311173694648_00333,00000000000000673528_00000001380464399874_01186,RUK_ALC_GEN_O  ,99.75,01/08/2016
101862700003,101862700004,MIGPRD00000000449677_00000008060041706116_85884,00000000000000674299_00000001380620730071_00096,RUK_ALC_GEN_O  ,99.75,01/08/2016
101866800003,101866800004,00000000000000666300_00000001379337329703_00336,00000000000000673305_00000001380310894415_00200,RUK_STA_GEN_O  ,99.75,01/08/2016
101871000003,101871000004,MIGPRD00000000449760_00000008060041972468_93894,00000000000000668015_00000001379592509273_01316,RUK_ALC_GEN_O  ,99.75,01/08/2016
101875900003,101875900004,00000000000000666561_00000001379337314154_00118,00000000000000670180_00000001379866393383_00452,RUK_STA_GEN_O  ,99.75,01/08/2016
101877900003,101877900004,MIGPRD00000000449829_00000008060041323736_00005,00000000000000674442_00000001380620926679_00103,RUK_ALC_GEN_O  ,99.75,01/08/2016
101977500003,101977500004,MIGPRD00000000450825_00000008060041958112_96396,00000000000000673583_00000001380279261993_01337,RUK_ALC_GEN_O  ,99.75,01/08/2016
102105800003,102105800004,MIGPRD00000000452108_00000008060041950048_14063,00000000000000673945_00000001380621307941_00179,RUK_ALC_GEN_O  ,99.75,01/08/2016
102156500003,102156500004,MIGPRD00000000452615_00000008060041699752_58105,00000000000000672385_00000001380102160272_00070,RUK_ALC_GEN_O  ,99.75,01/08/2016
102269900003,102269900004,00000000000000288729_00000001326905276608_00099,00000000000000672990_00000001380279285022_01038,RUK_ALC_GEN_O  ,99.75,01/08/2016
102276400003,102276400004,MIGPRD00000000453814_00000008060041737565_61759,00000000000000672378_00000001380102196489_00123,RUK_ALC_GEN_O  ,99.75,01/08/2016
102323000003,102323000004,MIGPRD00000000454280_00000008060041556686_05113,00000000000000668485_00000001379592998210_00382,RUK_ALC_GEN_O  ,99.75,01/08/2016
102341700003,102341700004,MIGPRD00000000454467_00000008060041688311_23012,00000000000000674280_00000001380621505222_00107,RUK_ALC_GEN_O  ,99.75,01/08/2016
102423300003,102423300004,MIGPRD00000000455283_00000008060041647146_98933,00000000000000674257_00000001380621591382_00196,RUK_ALC_GEN_O  ,99.75,01/08/2016
102492000003,102492000004,00000000000000665971_00000001379337318106_00318,00000000000000670188_00000001379866509274_00096,RUK_STA_GEN_O  ,99.75,01/08/2016
102511500003,102511500004,MIGPRD00000000456165_00000008060041410615_84146,00000000000000671321_00000001380010385828_00037,RUK_ALC_GEN_O  ,99.75,01/08/2016
102536000003,102536000004,MIGPRD00000000456410_00000008060042134313_07249,00000000000000674280_00000001380622410340_00115,RUK_ALC_GEN_O  ,99.75,01/08/2016
102628000003,102628000004,MIGPRD00000000457330_00000008060042116543_92300,00000000000000668303_00000001379593562912_01138,RUK_ALC_GEN_O  ,99.75,01/08/2016
102821900003,102821900004,MIGPRD00000000459269_00000008060042056561_60586,00000000000000673953_00000001380622792657_00131,RUK_ALC_GEN_O  ,99.75,01/08/2016
102912700003,102912700004,MIGPRD00000000460177_00000008060041255044_43771,00000000000000667830_00000001379593937354_01277,RUK_ALC_GEN_O  ,99.75,01/08/2016
102913900003,102913900004,00000000000000666300_00000001379340599712_00499,00000000000000670469_00000001379856261744_00245,RUK_STA_GEN_O  ,99.75,01/08/2016
103012500003,103012500004,00000000000000673577_00000001380297052226_01573,00000000000000672880_00000001380314107134_00886,RUK_STA_GEN_O  ,99.75,01/08/2016
103058600003,103058600004,MIGPRD00000000461636_00000008060041695511_81810,00000000000000668447_00000001379594285700_00622,RUK_ALC_GEN_O  ,99.75,01/08/2016
103069500003,103069500004,MIGPRD00000000461745_00000008060041588328_92444,00000000000000752637_00000001390490867983_00107,RUK_ALC_GEN_O  ,99.75,01/08/2016
103093000003,103093000004,MIGPRD00000000461980_00000008060041944485_13138,00000000000000668035_00000001379509615733_00087,RUK_ALC_GEN_O  ,99.75,01/08/2016
103214800003,103214800004,MIGPRD00000000463198_00000008060042061104_30316,00000000000000669455_00000001379782810833_00250,RUK_ALC_GEN_O  ,99.75,01/08/2016
103332700003,103332700004,MIGPRD00000000464377_00000008060041435950_32433,00000000000000671683_00000001380010579043_00092,RUK_ALC_GEN_O  ,99.75,01/08/2016
103495300003,103495300004,00000000000000666524_00000001379337318526_00190,00000000000000670191_00000001379868244413_00507,RUK_STA_GEN_O  ,99.75,01/08/2016
103535400003,103535400004,MIGPRD00000000466404_00000008060041839771_11304,00000000000000674012_00000001380623833045_00191,RUK_ALC_GEN_O  ,99.75,01/08/2016
103543500003,103543500004,MIGPRD00000000466485_00000008060042121190_18999,00000000000000673946_00000001380623920597_00260,RUK_ALC_GEN_O  ,99.75,01/08/2016
103635900003,103635900004,MIGPRD00000000467409_00000008060041906824_05779,00000000000000673954_00000001380624021428_00077,RUK_ALC_GEN_O  ,99.75,01/08/2016
