SubAccountNumber,EscalatedNote,Action
182800500006,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
182800500013,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
182800500046,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
182800500065,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
182801900004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
182804400004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
182831200004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
182831400004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
182832900004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
182864000004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
182866200004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
182870800004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
182873900004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
182879200004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
182900700004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
182909200004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
182918800004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
182920100004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
182934000004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
182943600004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
182955300004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
182959600004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
182959900004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
182962500004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
182962700004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
182962900004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
182963900004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
182966000004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
182967800004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
182968700030,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
182968700031,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
182986800004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
182987100004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183005200004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183006600004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183033500004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183034800004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183041600004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183103800004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183112200004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183134600004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183136500004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183141300004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183151800004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183158900004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183159000004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183160000004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183173100004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183189300004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183211300004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183268600004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183307800004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183430600004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183471400004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183472400004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183477500004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183478100004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183491600004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183491700004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183491800004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183497500004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183507500390,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183507501156,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183514700004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183521400004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183523700004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183526800004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183531700004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183550100004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183551100004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183559300004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183609700004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183617400004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183617600004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183621700004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183635100004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183646300004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183663300004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183664700004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183672200004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183676500004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183687800004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183696200004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183701600004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183745100004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183745600004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183746200004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183750700004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183759000004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183782900004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183788200004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183789100004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183790000004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183799600004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183800400004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183802100004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183817800004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183824300004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183826300004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183861200004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183900700004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183911300004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183919300004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183922100004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183932300004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183934600004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183934900004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183936000004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183938100004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183940200004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183956200004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183957500004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183965700004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183970800005,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183970800013,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
183970800014,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184009300004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184021000004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184025700004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184028800004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184039400004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184044000004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184044800005,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184059400004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184061400004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184067600004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184067600005,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184067600007,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184075400015,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184075400017,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184075400023,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184075400044,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184078400004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184101500004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184106300004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184132400004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184170900004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184179500004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184181200004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184184200004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184184300004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184187300004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184187800004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184196200004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184210900004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184217800004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184224300004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184228100004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184241300004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184241500004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184243800004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184259100004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184260800004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184265000004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184275000004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184280500004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184282200004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184285700004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184291800004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184300600004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184308500004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184323000004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184332200004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184349200004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184352000004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184362700004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184363000004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184363700004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184365400004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184374400004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184379300004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184389800004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184401100004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184437400004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184438000004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184439600004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184440400004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184442100004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184449800004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184450700004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184458700004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184467500004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184469600004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184471800004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184480100004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184500500004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184505800004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184526100004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184530100004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184547200004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184555500004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184560800004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184561200004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184571100004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184577800004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184581700004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184582500004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184587800004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184590200004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184603700004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184604900004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184615000004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184618300004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184618500004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184618600004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184635300004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184643500004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184652000004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184655900004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184673500004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184674900004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184677200004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184678600004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184684000004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184688800004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184701300004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184702700004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184711300004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184713000004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184720100004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184727700004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184730500004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184734900004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184735800004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184735900004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184736000004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184736100004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184736500004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184737100004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184745300004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184746800004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184752800004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184753300004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184778100004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184779300004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184785000004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184825000004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184828700004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184836100004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184857600004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184867400004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184882400004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184895100004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184919400004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184945100004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184953100004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184964900004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184974200004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184975800004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
184994000004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
185012500004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
185016300004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
185016400004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
185026900004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
185031300004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
185041300004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
185050000004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
185052500004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
185065000004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
185068400004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
185081400004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
185081600004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
185083700004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
185109900004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
185119800004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
185120300004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
185122000004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
185123200004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
185138500004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
185144400004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
185156600004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
185156700004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
185157800004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
185158200004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
185160500004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
185177000004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
185188800004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
185190600004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
185195100004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
185220000004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
185230700004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
185247200004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
185257500004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
185261100004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
185262900004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
185289100004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
185315600004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
185327100004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
185340900004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
185345700004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
185347500004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
185356800004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
185359100004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
185392100004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
185393200004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
185394700004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
185397000004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
