Sky Reference Number - Outlet,Total Weighting,Territory Code
101486300004,75,47
102799900004,75,47
100567100004,75,47
102712900004,75,47
104601700004,75,47
102616900004,75,47
104587900004,75,47
105976800004,75,47
105337200004,75,47
105763600004,75,47
105521500004,75,47
105800300004,75,47
105952800004,75,47
105863800004,75,47
106011500004,75,47
141030600004,75,47
105703700004,75,47
105915700004,75,47
103903600004,75,47
137276100004,75,47
137875500004,75,47
139237800004,75,47
134979000004,75,47
182078900004,75,47
139499500004,75,47
137884400004,75,47
140919700004,75,47
139432200004,75,47
104010300004,9999,48
182051200004,9999,48
180460500004,9999,48
103019100004,9999,48
102387400004,9999,48
100989400004,9999,48
104390100004,9999,48
184317000004,9999,48
184435400004,9999,48
103156800004,9999,48
183930300004,9999,48
137194000004,9999,48
184266600004,9999,48
139273500004,9999,48
134075100004,9999,48
101769900004,9999,48
185302200004,9999,48
136498300004,9999,48
103321100004,9999,48
180113100004,9999,48
102282000004,9999,48
183790700004,9999,48
100908100004,9999,48
100482100004,9999,48
104964500004,9999,48
103715200004,9999,48
185787600004,9999,48
104095900004,9999,48
104384100004,9999,48
184495200004,9999,48
102778300004,9999,48
140067200004,9999,48
184525200004,9999,48
180434800004,9999,48
180730700004,9999,48
180776200004,9999,48
181168400004,9999,48
182740900004,9999,48
184635100004,9999,48
182840100004,9999,48
183890700004,9999,48
183894100004,9999,48
183896700004,9999,48
184166600004,9999,48
184397700004,9999,48
185058500004,9999,48
185264700004,9999,48
185510600004,9999,48
181977700004,9998,48
181977700004,9998,48
105632100004,75,48
103623500004,75,48
104630400004,75,48
102077300004,75,48
100623500004,75,48
105367500004,75,48
103571100004,75,48
101472000004,75,48
103864100004,75,48
101944400004,75,48
105254300004,75,48
105110100004,75,48
100603600004,75,48
102148700004,75,48
101099000004,75,48
100599200004,75,48
101869500004,75,48
105140000004,75,48
105769100004,75,48
103474000004,75,48
103530600004,75,48
102220500004,75,48
101674200004,75,48
102888700004,75,48
103549700004,75,48
101363800004,75,48
101956500004,75,48
104737400004,75,48
102995100004,75,48
185173700004,75,48
100222900004,75,48
103787100004,75,48
100953000004,75,48
102535600004,75,48
105726000004,75,48
141274100004,75,48
105918200004,75,48
104538100004,75,48
104536800004,75,48
105093700004,75,48
105672300004,75,48
105689300004,75,48
101940700004,75,48
100146800004,75,48
137447200004,75,48
134859400004,75,48
134140300004,75,48
136757200004,75,48
137505700004,75,48
138743500004,75,48
101752200004,75,48
100101800004,75,48
100383000004,75,48
101654800004,75,48
101936600004,75,48
137543800004,75,48
105982100004,75,48
106009900004,75,48
104389000004,75,48
105097300004,75,48
105124500004,75,48
138912100004,75,48
134960200004,75,48
101958600004,75,48
105361900004,75,48
104710500004,75,48
102845500004,75,48
102862700004,75,48
102738100004,75,48
135100900004,75,48
105594700004,75,48
102264900004,75,48
103318800004,75,48
136859600004,75,48
104682600004,75,48
139138300004,75,48
104578300004,75,48
104226600004,75,48
103563700004,75,48
105795200004,75,48
102343300004,75,48
100788800004,75,48
105413200004,75,48
105139200004,75,48
105070300004,75,48
104547500004,75,48
101746800004,75,48
104643200004,75,48
102802100004,75,48
101756400004,75,48
103945600004,75,48
102668600004,75,48
103060400004,75,48
101805000004,75,48
103528200004,75,48
105361000004,75,48
134234600004,75,48
100440400004,75,48
103467100004,75,48
100668500004,75,48
136734400004,75,48
102779600004,75,48
101894900004,75,48
137285900004,75,48
134849100004,75,48
134858300004,75,48
100371900004,75,48
136757800004,75,48
136852300004,75,48
102695700004,75,48
100514800004,75,48
101182900004,75,48
180175000004,75,48
102391200004,75,48
135305300004,75,48
102906300004,75,48
134162600004,75,48
101601500004,75,48
182202200004,75,48
103876900004,75,48
102941100004,75,48
101674100004,75,48
101329800004,75,48
141020800004,75,48
100804400004,75,48
100332900004,75,48
102468000004,75,48
100458900004,75,48
101313800004,75,48
100425100004,75,48
100352400004,75,48
102697400004,75,48
105078600004,75,48
102237300004,75,48
102926600004,75,48
104227300004,75,48
102906600004,75,48
103423100004,75,48
103614200004,75,48
100930700004,75,48
104476800004,75,48
103456900004,75,48
105064300004,75,48
103328500004,75,48
104485800004,75,48
103728200004,75,48
103325600004,75,48
101211300004,75,48
101759800004,75,48
100911600004,75,48
105918800004,9999,49
103698900004,9999,49
185260000004,9999,49
100634700004,9999,49
101857300004,9999,49
183863200004,9999,49
137680300004,9999,49
101109300004,9999,49
100540900004,9999,49
101285500004,9999,49
104170500004,9999,49
104006900004,9999,49
182177800004,9999,49
184361900004,9999,49
104161200004,9999,49
183852900004,9999,49
105374300004,9999,49
185836900004,9999,49
180781800004,9999,49
181389300004,9999,49
182521800004,9999,49
182902200004,9999,49
183006900004,9999,49
183701800004,9999,49
183739100004,9999,49
183766700004,9999,49
184037100004,9999,49
184522900004,9999,49
184668300004,9999,49
184685200004,9999,49
185597300004,9999,49
186055600004,9999,49
184636200004,9998,49
185511600004,9998,49
105307900004,75,49
101284900004,75,49
105071000004,75,49
102868200004,75,49
102296600004,75,49
100210000004,75,49
100604100004,75,49
101148700004,75,49
103489400004,75,49
102008400004,75,49
100108100004,75,49
102112400004,75,49
105846800004,75,49
103850100004,75,49
100134600004,75,49
101047300004,75,49
102174800004,75,49
100447700004,75,49
103496500004,75,49
105271200004,75,49
105342000004,75,49
135826300004,75,49
104575900004,75,49
100332700004,75,49
105617200004,75,49
102344900004,75,49
105698400004,75,49
139364200004,75,49
103502400004,75,49
105309700004,75,49
105893200004,75,49
102392000004,75,49
103249900004,75,49
102928500004,75,49
103824000004,75,49
136938300004,75,49
136640400004,75,49
137273300004,75,49
136314200004,75,49
101721500004,75,49
101730700004,75,49
100961500004,75,49
101030000004,75,49
102948700004,75,49
102340900004,75,49
102523200004,75,49
105958000004,75,49
135273400004,75,49
138797600004,75,49
105304600004,75,49
101527700004,75,49
102706900004,75,49
102367700004,75,49
102099800004,75,49
102923600004,75,49
103411100004,75,49
104530500004,75,49
105209200004,75,49
102631000004,75,49
101911200004,75,49
105379100004,75,49
102226000004,75,49
104681500004,75,49
102057600004,75,49
102302000004,75,49
102509100004,75,49
104061800004,75,49
102887900004,75,49
101320600004,75,49
101624200004,75,49
101824000004,75,49
104460900004,75,49
101758800004,75,49
101916500004,75,49
101924400004,75,49
134912800004,75,49
104525600004,75,49
103824100004,75,49
104373800004,75,49
103929800004,75,49
103832600004,75,49
105286600004,75,49
105507300004,75,49
105210300004,75,49
105072300004,75,49
105110500004,75,49
104946300004,75,49
135834400004,75,49
102624000004,75,49
103221900004,75,49
104762600004,75,49
103825300004,75,49
103260700004,75,49
104765100004,75,49
101989400004,75,49
104151800004,75,49
103140600004,75,49
102024400004,75,49
102823700004,75,49
102378800004,75,49
103908300004,75,49
104128100004,75,49
103906100004,75,49
102109600004,75,49
103512600004,75,49
103120000004,75,49
104225400004,75,49
103865800004,75,49
104650100004,75,49
105806200004,75,49
103879600004,75,49
100508000004,75,49
100430100004,75,49
100505500004,75,49
102889200004,75,49
137032500004,75,49
100280900004,75,49
134494300004,75,49
136051200004,75,49
101065200004,75,49
102617900004,75,49
103261500004,75,49
103630200004,75,49
102902800004,75,49
105112000004,75,49
104087500004,75,49
102918400004,75,49
105123500004,75,49
101221600004,75,49
100603900004,75,49
105984300004,75,49
101674800004,75,49
101766000004,75,49
100836000004,75,49
101335900004,75,49
102963100004,75,49
102817100004,75,49
102891900004,75,49
102380700004,75,49
102398900004,75,49
104796300004,75,49
100699200004,75,49
102080600004,75,49
101726500004,75,49
100602000004,75,49
101818100004,75,49
102279100004,75,49
101279600004,75,49
103623100004,75,49
103227600004,75,49
102731200004,75,49
135407500004,75,49
104620200004,75,49
104122600004,75,49
103692200004,75,49
103567300004,75,49
102962700004,75,49
104580300004,75,49
105154400004,75,49
101673700004,75,49
183838500004,75,49
105020300004,75,49
104400500004,75,49
104479700004,75,49
105027600004,75,49
103209700004,75,49
100051400045,9999,5
100212700004,9999,5
100755800004,9999,5
101087900004,9999,5
101116300004,9999,5
101539300004,9999,5
102164600004,9999,5
104241600004,9999,5
104729500004,9999,5
105842300004,9999,5
120341900004,9999,5
121185300004,9999,5
126603800004,9999,5
135388500004,9999,5
135659100004,9999,5
135909600004,9999,5
182073300004,9999,5
183643500004,9999,5
183801200004,9999,5
183811300004,9999,5
183836900004,9999,5
183975800004,9999,5
184117100004,9999,5
184179100004,9999,5
184196200004,9999,5
184274000004,9999,5
184302700004,9999,5
184445400004,9999,5
184670700004,9999,5
185048100004,9999,5
185176100004,9999,5
185379500004,9999,5
185519100004,9999,5
185582700004,9999,5
186212800004,9999,5
101383500004,9998,5
183790400004,9998,5
184308500004,9998,5
100428600004,75,5
100855300004,75,5
101007200004,75,5
101818000004,75,5
102180400004,75,5
104029700004,75,5
104061400004,75,5
104168600004,75,5
104449300004,75,5
105732300004,75,5
114834700004,75,5
123617600004,75,5
124443800004,75,5
126322000004,75,5
129355400004,75,5
134681500004,75,5
135201500004,75,5
137956200004,75,5
141567100004,75,5
180595400010,75,5
180821600065,75,5
180821600067,75,5
181279200004,75,5
181381000004,75,5
181400101506,75,5
181400101612,75,5
181440700004,75,5
183471400004,75,5
184177500004,75,5
184193400004,75,5
184283800004,75,5
184376200004,75,5
184707000004,75,5
184965100004,75,5
184984400004,75,5
185326800004,75,5
114793000004,47,5
100990200004,40,5
102043000004,40,5
102194900004,40,5
135489000004,40,5
180560300004,40,5
184489200004,40,5
185213400004,40,5
100025800401,37,5
104052900004,37,5
104943200004,37,5
109638600004,37,5
123623200004,37,5
134069900004,37,5
100023700036,30,5
100038600045,30,5
100050700308,30,5
101578300004,30,5
102100200004,30,5
102327000004,30,5
102372000004,30,5
102434300004,30,5
102455500004,30,5
102554400004,30,5
103958200004,30,5
104536500004,30,5
105427000004,30,5
106426300004,30,5
109978400004,30,5
110898500004,30,5
111215400004,30,5
112135200004,30,5
112698400004,30,5
115155500004,30,5
115173100004,30,5
115756000004,30,5
116485400004,30,5
116559200004,30,5
117377400004,30,5
118429200004,30,5
120255800004,30,5
121698900004,30,5
121835500004,30,5
122693900004,30,5
123836300004,30,5
125353000004,30,5
125891300004,30,5
125963600004,30,5
131459000004,30,5
