Sky Reference Number - Outlet,Total Weighting,Territory Code
182684800004,75,47
182827400004,75,47
182969100004,75,47
183006100004,75,47
183209300004,75,47
183214400004,75,47
183508600004,75,47
183521000004,75,47
183616600004,75,47
183628900004,75,47
183883300004,75,47
183905600004,75,47
184059000004,75,47
184071800004,75,47
184188500004,75,47
184219000004,75,47
184466200004,75,47
184523500004,75,47
184531500004,75,47
184590000004,75,47
184641800004,75,47
184702100004,75,47
184702900004,75,47
185096000004,75,47
185129300004,75,47
185139700004,75,47
185139800004,75,47
185169600004,75,47
185218600004,75,47
185221500004,75,47
185239000004,75,47
185319600004,75,47
185408000004,75,47
185478200004,75,47
185489400004,75,47
185565600004,75,47
185589800004,75,47
185848300004,75,47
185888400004,75,47
185939800004,75,47
185983400004,75,47
100639900004,10,47
102246800004,10,47
104199100004,10,47
184567400004,10,47
183918000004,7,47
100029700136,0,47
100029700138,0,47
100034200006,0,47
100098000004,0,47
100108500004,0,47
100240200004,0,47
100246600004,0,47
100247800004,0,47
100270800004,0,47
100276200004,0,47
100284700004,0,47
100303100004,0,47
100304700004,0,47
100393800004,0,47
100434400004,0,47
100441000004,0,47
100463000004,0,47
100471800004,0,47
100496000004,0,47
100506800004,0,47
100514100004,0,47
100526800004,0,47
100543600004,0,47
100549600004,0,47
100554400004,0,47
100555200004,0,47
100567100004,0,47
100578400004,0,47
100580500004,0,47
100587200004,0,47
100596500004,0,47
100598600004,0,47
100608900004,0,47
100641400004,0,47
100652200004,0,47
100482100004,9999,48
101769900004,9999,48
102387400004,9999,48
102778300004,9999,48
103156800004,9999,48
103321100004,9999,48
104010300004,9999,48
104095900004,9999,48
104384100004,9999,48
104964500004,9999,48
134075100004,9999,48
137194000004,9999,48
140067200004,9999,48
180113100004,9999,48
180434800004,9999,48
180460500004,9999,48
180730700004,9999,48
181168400004,9999,48
182051200004,9999,48
182840100004,9999,48
183890700004,9999,48
183896700004,9999,48
184166600004,9999,48
184317000004,9999,48
184435400004,9999,48
184495200004,9999,48
184525200004,9999,48
184635100004,9999,48
185264700004,9999,48
185787600004,9999,48
102282000004,9998,48
103996300004,9998,48
105146800004,9998,48
139273500004,9998,48
181977700004,9998,48
186098900004,9998,48
100268000004,75,48
100331200004,75,48
100356700004,75,48
100375500004,75,48
100411300004,75,48
100466900004,75,48
100482100004,75,48
100527300004,75,48
100554900004,75,48
100587500004,75,48
100683000004,75,48
100866500004,75,48
100902200004,75,48
100997600004,75,48
101288100004,75,48
101329800004,75,48
101426200004,75,48
101509400004,75,48
101531000004,75,48
101704100004,75,48
101758100004,75,48
101761300004,75,48
101769900004,75,48
101863200004,75,48
101944400004,75,48
102015000004,75,48
102148700004,75,48
102203100004,75,48
102262500004,75,48
102387400004,75,48
102408400004,75,48
102423800004,75,48
102479100004,75,48
102486200004,75,48
102738100004,75,48
102778300004,75,48
102862700004,75,48
102920000004,75,48
102930900004,75,48
103013600004,75,48
103034000004,75,48
103133600004,75,48
103156800004,75,48
103173900004,75,48
103231500004,75,48
103321100004,75,48
103325600004,75,48
103338400004,75,48
103396700004,75,48
103456900004,75,48
103504000004,75,48
103563700004,75,48
103614200004,75,48
103662000004,75,48
103715200004,75,48
103877900004,75,48
103880100004,75,48
103937700004,75,48
103945600004,75,48
103965100004,75,48
103990500004,75,48
104010300004,75,48
104011200004,75,48
104072700004,75,48
104095900004,75,48
104100600004,75,48
104125900004,75,48
104134400004,75,48
104188100004,75,48
104191200004,75,48
104219700004,75,48
104384100004,75,48
104464300004,75,48
104478600004,75,48
104538100004,75,48
104573700004,75,48
104734700004,75,48
104737400004,75,48
104826500004,75,48
104860800004,75,48
104964500004,75,48
105030900004,75,48
105104100004,75,48
105391200004,75,48
105806000004,75,48
105876100004,75,48
105918200004,75,48
105992400004,75,48
105994700004,75,48
106008400004,75,48
134075100004,75,48
134234600004,75,48
134492500004,75,48
134713600004,75,48
134926000004,75,48
135201700004,75,48
135851100004,75,48
137108800004,75,48
137194000004,75,48
137659900004,75,48
138422000004,75,48
138658200004,75,48
139138300004,75,48
139238100004,75,48
139238900004,75,48
139254600004,75,48
139257100004,75,48
139273500004,75,48
139593500004,75,48
139951000004,75,48
139962100004,75,48
140536800004,75,48
140912900004,75,48
140928300004,75,48
141020800004,75,48
180150100004,75,48
180255300004,75,48
180260600004,75,48
180362300004,75,48
180390600004,75,48
180423000004,75,48
180434800004,75,48
180566300004,75,48
180581400004,75,48
180730700004,75,48
180747300004,75,48
180862200004,75,48
180937500004,75,48
181168400004,75,48
181183800004,75,48
181460500004,75,48
181467900004,75,48
181495100004,75,48
181936100004,75,48
181959100004,75,48
182051200004,75,48
182142500004,75,48
182202200004,75,48
182276300004,75,48
182592400004,75,48
182620900004,75,48
182665000004,75,48
182673100004,75,48
182740900004,75,48
182745700004,75,48
182749800004,75,48
182749900004,75,48
182788400004,75,48
182826900004,75,48
182840100004,75,48
182881500004,75,48
183035200004,75,48
183052900004,75,48
183183900004,75,48
183211200004,75,48
183483600004,75,48
183533800004,75,48
183619900004,75,48
183653600004,75,48
183654100004,75,48
183797600004,75,48
183809600004,75,48
183828600004,75,48
183840200004,75,48
100634700004,9999,49
101285500004,9999,49
103698900004,9999,49
104006900004,9999,49
104170500004,9999,49
105918800004,9999,49
180781800004,9999,49
182177800004,9999,49
182521800004,9999,49
182902200004,9999,49
183006900004,9999,49
183766700004,9999,49
183852900004,9999,49
183863200004,9999,49
184361900004,9999,49
184668300004,9999,49
185260000004,9999,49
185597300004,9999,49
104161200004,9998,49
182385700004,9998,49
184371100004,9998,49
100280900004,75,49
100332700004,75,49
100602000004,75,49
100634700004,75,49
100711300004,75,49
100897900004,75,49
100961500004,75,49
101035500004,75,49
101142300004,75,49
101215600004,75,49
101285500004,75,49
101320600004,75,49
101326000004,75,49
101427600004,75,49
101595000004,75,49
101686800004,75,49
101811000004,75,49
102023500004,75,49
102029600004,75,49
102590800004,75,49
102674400004,75,49
102948700004,75,49
102966600004,75,49
103225300004,75,49
103567300004,75,49
103630200004,75,49
103824000004,75,49
103825300004,75,49
104006900004,75,49
104170500004,75,49
104468500004,75,49
104509300004,75,49
104716500004,75,49
104946300004,75,49
105171600004,75,49
105271200004,75,49
105374300004,75,49
105420700004,75,49
105470200004,75,49
105570100004,75,49
105593500004,75,49
105616600004,75,49
105618800004,75,49
105716800004,75,49
105772800004,75,49
105918800004,75,49
135494800004,75,49
135729300004,75,49
137573600004,75,49
139283500004,75,49
141178300004,75,49
180324400004,75,49
180330200004,75,49
180446600004,75,49
180510400004,75,49
180754400004,75,49
180781800004,75,49
180822100004,75,49
180903700004,75,49
180914400004,75,49
181173200004,75,49
181273300004,75,49
181317600004,75,49
181458500004,75,49
181905100004,75,49
181962000004,75,49
182030600004,75,49
182177800004,75,49
182197800004,75,49
182371100004,75,49
182513000004,75,49
182521800004,75,49
182845800004,75,49
182902200004,75,49
182939800004,75,49
183110800004,75,49
183169400004,75,49
183187800004,75,49
183201700004,75,49
183491300004,75,49
183508100004,75,49
183524200004,75,49
183627600004,75,49
183759300004,75,49
183766700004,75,49
183838500004,75,49
183844100004,75,49
183852900004,75,49
183863200004,75,49
183897600004,75,49
183924000004,75,49
183969100004,75,49
184056600004,75,49
184101900004,75,49
184105800004,75,49
184157000004,75,49
184199100004,75,49
184242100004,75,49
184242300004,75,49
184266400004,75,49
184322400004,75,49
184330800004,75,49
184361900004,75,49
184377700004,75,49
184380100004,75,49
184398900004,75,49
184415200004,75,49
184458100004,75,49
184475400004,75,49
184504200004,75,49
184523100004,75,49
184526000004,75,49
184668300004,75,49
184685200004,75,49
184708800004,75,49
185028000004,75,49
185080300004,75,49
185200100004,75,49
185260000004,75,49
185275900004,75,49
185326300004,75,49
185418300004,75,49
185450500004,75,49
185509100004,75,49
185597300004,75,49
185772200004,75,49
103835200004,10,49
105025100004,10,49
135663100004,10,49
138509200004,10,49
182299500004,10,49
183153300004,10,49
184522100004,10,49
100051700012,0,49
100134600004,0,49
100135000004,0,49
100135700004,0,49
100210000004,0,49
100241000004,0,49
100280900004,0,49
100311500004,0,49
100312100004,0,49
100327600004,0,49
100330200004,0,49
100332700004,0,49
100410000004,0,49
100418200004,0,49
100428800004,0,49
100430100004,0,49
100438100004,0,49
100447700004,0,49
100452500004,0,49
100462000004,0,49
100467900004,0,49
100489400004,0,49
100498800004,0,49
100505500004,0,49
100508000004,0,49
100540900004,0,49
100542600004,0,49
100558800004,0,49
100572200004,0,49
100590400004,0,49
100594900004,0,49
100603900004,0,49
100604100004,0,49
100611100004,0,49
100624000004,0,49
100695700004,0,49
100836000004,0,49
100887600004,0,49
100890200004,0,49
100895100004,0,49
100911100004,0,49
100929000004,0,49
100960600004,0,49
100961500004,0,49
100976800004,0,49
101011800004,0,49
