Sky Reference Number - Outlet,Total Weighting,Territory Code
126612200004,20,22
126613000004,30,8
126614600004,0,22
126614800004,25,12
126615100004,10,22
126616900004,20,38
126620900004,30,25
126621100004,20,2
126621400004,30,8
126623000004,30,11
126624200004,10,40
126624700004,30,9
126625100004,20,9
126625900004,10,38
126626700004,30,30
126629000004,10,6
126629400004,10,21
126631300004,25,39
126631400004,30,36
126632400004,20,20
126636900004,10,28
126637000004,20,33
126638600004,20,29
126640000004,10,34
126643500004,40,6
126644100004,30,21
126644500004,20,21
126645600004,10,6
126646500004,30,37
126651800004,0,14
126652500004,25,35
126658400004,30,44
126659400004,25,21
126659700004,40,37
126659900004,30,4
126660800004,37,1
126661100004,10,3
126662100004,20,40
126663100004,30,17
126665300004,30,24
126666900004,25,1
126669000004,47,11
126670700004,30,3
126671300004,20,34
126677300004,20,1
126678000004,30,22
126680700004,30,7
126681300004,20,3
126684600004,30,40
126686800004,20,4
126688000004,30,35
126688400004,30,9
126688900004,30,23
126689500004,30,35
126690400004,30,38
126691200004,20,23
126692400004,10,41
126692700004,10,8
126697200004,0,20
126698600004,10,36
126699300004,30,31
126699600004,47,36
126699900004,15,33
126702300004,30,34
126702800004,25,22
126703700004,30,15
126705100004,30,22
126705300004,20,32
126712700004,30,38
126717800004,30,13
126718600004,20,31
126721200004,5,44
126722400004,10,21
126724000004,30,17
126724100004,20,42
126724500004,15,42
126724700004,10,14
126725600004,0,31
126727200004,10,2
126727300004,25,38
126728400004,40,20
126730200004,30,1
126730900004,40,1
126731400004,30,1
126731500004,20,34
126732600004,40,17
126733000004,20,31
126733300004,15,4
126734100004,37,27
126734400004,10,22
126734700004,0,21
126734800004,20,15
126735400004,30,43
126736400004,5,3
126736900004,10,1
126737100004,0,32
126737300004,25,35
126738700004,25,11
126739100004,40,11
126739400004,27,27
126741200004,30,38
126741600004,32,28
126741700004,20,39
126744500004,27,1
126746600004,30,25
126750000004,40,3
126750400004,27,1
126751200004,10,41
126751700004,30,21
126752300004,20,19
126754000004,25,38
126754800004,20,35
126757200004,30,1
126762600004,37,26
126763400004,30,29
126763700004,30,37
126770600004,40,4
126771600004,30,4
126774100004,30,20
126776800004,20,14
126784300004,30,12
126784900004,15,2
126791800004,20,39
126797700004,20,11
126798100004,5,43
126798600004,30,31
126799100004,40,43
126799900004,40,19
126806300004,30,36
126808300004,10,10
126812200004,27,16
126812400004,0,41
126814000004,20,5
126814900004,20,20
126815800004,5,39
126818800004,0,4
126820000004,10,6
126821400004,20,13
126822100004,7,8
126822200004,35,25
126822400004,10,6
126822800004,10,28
126823500004,25,41
126824400004,20,1
126825700004,32,39
126826500004,20,22
126826700004,30,29
126827800004,20,7
126828900004,0,28
126829800004,10,6
126831200004,40,25
126832000004,10,6
126832900004,30,37
126833700004,5,5
126834900004,20,20
126837300004,10,25
126837800004,0,29
126840900004,10,7
126860700004,40,4
126861000004,30,21
126864400004,20,42
126866500004,30,31
126871700004,30,7
126872500004,37,15
126872900004,20,2
126873300004,20,21
126874100004,30,23
126876200004,20,34
126878500004,0,10
126878700004,30,38
126879800004,10,35
126881700004,10,43
126884000004,17,29
126884800004,10,34
126885500004,30,24
126886200004,20,34
126890700004,25,32
126891700004,27,30
126892700004,32,15
126893400004,20,44
126893700004,44,29
126894800004,30,20
126896500004,10,11
126898000004,10,14
126899000004,10,4
126899600004,30,1
126899800004,25,24
126900300004,20,37
126902800004,10,17
126903200004,10,21
126907200004,0,27
126908900004,5,35
126914800004,30,8
126919500004,20,11
126920700004,35,22
126921800004,5,23
126922200004,10,44
126924200004,42,26
126926600004,27,10
126931500004,20,18
126935000004,0,41
126936000004,25,21
126936300004,0,3
126937300004,0,34
126937900004,30,3
126938100004,30,40
126940600004,32,33
126942800004,20,2
126943000004,15,39
126947200004,20,26
126950600004,20,20
126952000004,0,32
126953500004,10,38
126964600004,10,40
126967700004,20,35
126968800004,30,31
126970500004,30,36
126981900004,20,17
126982700004,10,1
126985000004,30,7
126985800004,30,23
126986600004,30,1
126989300004,15,35
126990100004,25,21
126990200004,20,2
126995000004,25,1
126998200004,0,33
126998300004,30,1
126998600004,25,21
126999200004,20,38
126999300004,30,41
127000000004,30,18
127000800004,25,1
127002900004,10,12
127010000004,20,28
127014600004,32,38
127015100004,0,31
127015500004,15,41
127018700004,10,13
127023400004,20,21
127024500004,30,29
127026300004,5,8
127034500004,20,30
127035700004,5,22
127039300004,20,38
127043200004,15,23
127044100004,15,6
127046100004,10,18
127050900004,30,1
127052000004,25,44
127055100004,30,44
127056200004,30,1
127056300004,30,40
127059700004,30,27
127060800004,10,7
127062900004,37,28
127063300004,25,17
127064100004,17,9
127068100004,30,43
127069600004,40,31
127075300004,10,38
127075800004,7,29
127080000004,10,1
127084800004,10,39
127089000004,0,28
127090300004,20,5
127094200004,20,13
127094600004,20,23
127096800004,15,34
127097200004,30,34
127099500004,20,6
127102300004,40,29
127118700004,20,17
127125300004,20,40
127127800004,7,23
127129800004,15,14
127135900004,0,13
127141600004,20,44
127142500004,25,38
127142700004,30,18
127145100004,9,32
127147600004,20,17
127147900004,37,30
127151400004,5,1
127153800004,42,38
127169600004,17,28
127172000004,10,43
127186900004,20,34
127187700004,30,19
127191400004,10,14
127193900004,20,38
127196200004,30,18
127196300004,0,13
127197600004,0,23
127198500004,30,8
127200500004,30,13
127201800004,7,18
127202700004,20,21
127203800004,20,16
127207000004,10,36
127215500004,30,25
127215600004,20,20
127221200004,0,39
127224200004,0,35
127224900004,15,23
127225000004,0,20
127225700004,30,20
127225800004,25,32
127227400004,47,8
127227900004,30,26
127230700004,30,29
127231300004,10,27
127232200004,30,40
127233400004,25,2
127236100004,35,40
127236800004,30,2
127242300004,30,28
127244100004,0,32
127245900004,30,40
127246100004,20,17
127247100004,20,42
127260200004,20,22
127263700004,15,30
127267000004,25,17
127274600004,30,8
127277000004,37,15
127277900004,20,5
127280800004,0,27
127288900004,30,38
127289200004,17,32
127292800004,20,42
127294200004,20,34
127295200004,10,4
127298600004,0,21
127300600004,25,31
127305900004,15,43
127321200004,30,34
127324900004,30,8
127328500004,25,34
127328900004,7,34
127356800004,10,6
127366400004,30,20
127370100004,30,34
127371600004,10,4
127371800004,25,20
127379600004,35,43
127381600004,20,20
127384700004,32,32
127385600004,35,36
127386500004,10,7
127391800004,37,44
127395500004,30,25
127396300004,25,34
127396700004,25,37
127398300004,20,38
127401200004,30,35
127413800004,30,28
127414400004,25,14
127414800004,47,14
127415200004,10,34
127415900004,10,35
127416700004,25,17
127417800004,32,29
127420300004,37,37
127421000004,20,9
127427600004,10,6
127429900004,10,23
127449600004,40,39
127450900004,10,7
127453000004,30,21
127461200004,27,26
127463500004,12,37
127465000004,30,32
127469000004,27,26
127470900004,0,38
127472300004,25,30
127473200004,20,27
127474700004,20,9
127475400004,0,6
127476000004,5,39
127479300004,15,33
127480100004,20,8
127482700004,10,19
127484200004,30,17
127485200004,30,17
127485600004,40,44
127488500004,20,41
127488900004,9999,4
127489400004,7,15
127491200004,22,18
127495500004,32,35
127514900004,40,36
127533500004,40,17
127541400004,35,21
127545400004,0,35
127548700004,30,20
127548800004,20,34
127548900004,30,34
127549400004,30,34
127550600004,25,34
127551900004,30,24
127552500004,30,38
127552700004,30,4
127554700004,30,7
127554900004,20,27
127555800004,30,29
127557400004,37,26
127558200004,37,27
127558300004,22,6
127558600004,35,20
127560900004,15,18
127562100004,20,8
127563800004,25,35
127565400004,30,37
127567700004,30,38
127571000004,30,8
127572500004,20,8
127575300004,20,40
127577400004,30,39
127578000004,35,8
127580900004,7,34
127597600004,30,43
127598000004,30,37
127603200004,20,41
127608600004,20,23
127609400004,30,24
127609800004,10,17
127610200004,20,39
127620100004,0,34
127621100004,30,21
127623600004,25,8
127626300004,20,14
127627900004,10,2
127629800004,0,18
127634300004,35,29
127636100004,30,20
127642700004,32,32
127646100004,25,38
127648100004,35,22
127649100004,40,17
127650900004,10,6
127651800004,30,39
127652200004,30,1
127655000004,30,26
127662600004,17,1
127665200004,5,39
127665700004,17,38
127666500004,10,38
127666600004,20,2
127668100004,20,38
127669800004,40,15
127670200004,35,15
127673600004,25,33
127679500004,17,24
127687500004,37,1
127691500004,10,34
127692200004,30,37
127696900004,47,29
127700700004,25,22
127702800004,10,1
127719500004,0,7
127723200004,25,36
127728900004,0,15
127731300004,20,25
127732200004,20,29
127732700004,30,29
127733100004,10,29
127738900004,30,33
127739200004,20,3
127744800004,10,8
127746100004,25,14
127749900004,10,37
127750800004,0,23
127751900004,30,22
127752700004,40,39
127756200004,40,25
127760100004,25,37
127760300004,40,2
127763200004,25,29
127763500004,30,29
127763800004,5,22
127763900004,25,34
127766000004,25,31
127772700004,30,1
127777600004,25,40
127786800004,30,4
127788300004,30,17
127788700004,25,31
127790100004,25,3
127793900004,10,36
127794200004,20,9
127795200004,30,17
127795600004,0,34
127798500004,25,15
127800400004,25,28
127802100004,30,37
127803100004,25,37
127803600004,40,37
127805700004,25,24
127809400004,10,8
127812400004,27,14
127813000004,5,25
127816100004,20,8
127817700004,20,8
127820700004,10,4
127821800004,25,29
127822200004,10,32
127823200004,10,19
127825800004,30,36
127828100004,25,24
127828400004,30,40
127830100004,5,37
127830500004,30,37
127833700004,20,6
127834800004,10,6
127837100004,30,28
127837500004,10,28
127838300004,20,6
127839100004,10,44
127841000004,7,38
127841800004,20,6
127842000004,10,31
127845500004,0,26
127847100004,20,43
127853700004,30,1
127856400004,25,41
127856700004,30,41
127861300004,20,33
127863800004,0,15
127875200004,20,18
127883700004,20,20
127887500004,10,13
127889900004,30,1
127892400004,25,35
127894300004,7,32
127894400004,30,28
127895600004,30,32
127896700004,10,37
127897300004,20,10
127898200004,27,10
127899000004,20,12
127899300004,30,33
127900000004,30,43
127901100004,10,22
127901400004,30,39
127901700004,30,39
127902200004,30,11
127902500004,25,14
127903600004,30,29
127908100004,37,38
127908400004,40,28
127908500004,37,16
127909200004,10,39
127909600004,10,39
127909900004,30,15
127910100004,30,2
127910300004,20,24
127910800004,5,42
127911100004,32,16
127911300004,10,4
127913900004,25,39
127916400004,30,24
127924200004,30,26
127926200004,30,26
127928800004,20,35
127930600004,30,40
127932400004,10,43
127934300004,10,21
127935000004,10,6
127935200004,5,34
127935400004,20,37
127947400004,20,23
127948500004,15,39
127952100004,30,35
127952200004,40,11
127953200004,30,2
127956700004,40,25
127957800004,30,26
127958600004,30,15
127958900004,30,3
127959000004,30,17
127959100004,15,36
127959300004,25,15
127960100004,40,8
127960200004,30,3
127961500004,35,22
127963000004,47,19
127963700004,10,36
127964200004,30,23
127967100004,30,8
127967500004,25,17
127967600004,10,38
127968400004,35,38
127970800004,25,28
127971200004,40,23
127972800004,20,44
127972900004,30,31
127973700004,30,22
127974400004,0,5
127976900004,30,44
127982200004,20,29
127982600004,30,17
127985900004,5,23
127986700004,15,37
127990400004,0,6
127992100004,30,40
127992800004,20,34
127993100004,17,34
127995600004,10,38
127996800004,10,6
128000200004,10,26
128001600004,10,43
128002400004,10,6
128008300004,25,8
128009100004,20,31
128013300004,10,31
128018300004,10,19
128018700004,10,4
128019500004,17,31
128019600004,10,4
128019800004,20,39
128020800004,20,37
128021900004,5,22
128022300004,30,40
128026900004,0,35
128028400004,20,5
128030300004,15,42
128030700004,42,37
128031100004,37,37
128031500004,25,17
128033600004,30,40
128033700004,15,2
128034200004,30,1
128034500004,30,40
128034900004,5,28
128035300004,25,40
128035700004,35,8
128036100004,25,38
128036500004,30,38
128041000004,10,3
128042800004,47,39
128043200004,30,19
128044600004,30,33
128045400004,30,39
128046300004,40,33
128046700004,10,39
128048300004,9999,33
128048600004,10,26
128048800004,20,40
128049600004,37,33
128051200004,40,33
128052600004,20,37
128052900004,10,7
128055300004,20,43
128056000004,25,38
128056800004,20,17
128058300004,25,38
128059100004,10,11
128060200004,20,31
128060400004,20,4
128065000004,25,43
128065100004,35,44
128066600004,32,22
128068700004,40,15
128070200004,20,40
128073300004,30,8
128075700004,20,6
128076100004,25,36
128078500004,30,18
128083700004,19,29
128088100004,0,13
128106300004,5,43
128114700004,15,44
128117200004,17,1
128119100004,20,4
128120900004,15,12
128121100004,20,28
128123100004,15,17
128123500004,32,40
128126500004,30,36
128126800004,25,36
128128700004,37,32
128128800004,20,13
128129000004,32,33
128130100004,30,32
128131500004,35,32
128141000004,25,23
128141500004,30,18
128143800004,20,36
128144600004,30,3
128145000004,5,38
128146200004,20,11
128146600004,0,38
128149300004,27,1
128149400004,20,41
128152500004,20,34
128156400004,15,37
128163100004,10,21
128163700004,10,3
128168400004,20,35
128168700004,5,5
128179000004,12,1
128206400004,20,43
128208000004,25,8
128210500004,25,24
128213700004,30,17
128214400004,0,34
128214800004,25,21
128218600004,30,10
128219300004,0,42
128220400004,25,38
128221200004,10,6
128224500004,12,26
128225600004,10,34
128226300004,10,43
128226500004,5,43
128229500004,32,4
128232000004,30,3
128233900004,0,22
128245000004,30,2
128248200004,20,15
128248900004,30,23
128249600004,25,28
128255200004,30,33
128256400004,20,34
128256800004,30,19
128257600004,25,1
128257900004,30,39
128258100004,27,31
128261800004,20,37
128263500004,25,23
128270500004,30,35
128278300004,30,3
128281000004,0,24
128291400004,32,40
128297000004,10,8
128298800004,5,42
128299100004,25,29
128303100004,15,1
128304500004,20,6
128304800004,0,40
128307300004,20,36
128310800004,10,2
128311200004,0,41
128313900004,30,20
128314600004,5,5
128315900004,0,8
128316500004,20,34
128317200004,30,34
128317300004,0,24
128317700004,30,15
128317900004,10,43
128318100004,30,13
128328800004,20,5
128332400004,30,1
128333900004,10,2
128334600004,30,3
128339900004,0,20
128344700004,15,41
128348700004,0,21
128352800004,30,34
128358200004,0,31
128360700004,20,28
128361300004,40,8
128361800004,20,43
128372700004,20,17
128379600004,20,21
128382100004,0,24
128382400004,30,19
128384500004,47,39
128384700004,30,28
128385200004,30,28
128388700004,20,43
128389100004,20,35
128390600004,37,1
128392500004,10,26
128396200004,15,17
128399700004,30,2
128400100004,15,39
128400200004,37,38
128400300004,42,14
128402000004,30,34
128402300004,40,36
128405100004,37,14
128409400004,30,36
128416800004,0,35
128419200004,0,8
128419600004,30,28
128423500004,10,41
128426000004,35,11
128427000004,10,32
128428500004,0,19
128433100004,10,32
128433200004,20,39
128434000004,20,38
128437700004,40,10
128438100004,20,36
128438200004,25,7
128438600004,25,40
128441000004,0,22
128443000004,25,22
128443300004,0,27
128443700004,20,8
128444500004,20,17
128445200004,30,43
128445800004,15,43
128446600004,0,35
128449500004,10,7
128452100004,30,10
128452200004,30,10
128453000004,30,22
128453400004,30,39
128455100004,30,21
128456200004,20,39
128456500004,30,17
128462600004,7,19
128465100004,35,37
128491200004,20,41
128495100004,30,17
128500100004,0,24
128500700004,30,22
128500800004,0,40
128503000004,30,11
128505400004,30,35
128506900004,0,14
128509400004,30,36
128510300004,10,34
128515900004,0,14
128521100004,30,7
128532900004,0,24
128534700004,25,21
128536000004,32,38
128539300004,20,34
128543100004,27,36
128546700004,40,8
128548700004,37,37
128549100004,20,39
128560600004,30,39
128560800004,30,31
128561000004,30,11
128565600004,0,31
128572500004,10,38
128576900004,15,29
128581900004,20,20
128585500004,15,18
128588100004,20,8
128591800004,15,20
128595600004,15,3
128597700004,20,34
128598100004,20,16
128600900004,25,25
128601900004,9999,17
128605500004,30,33
128605900004,20,2
128608600004,30,17
128609600004,10,38
128622000004,30,4
128637700004,30,1
128638000004,10,3
128639100004,30,37
128648300004,35,21
128671400004,10,3
128672200004,40,44
128676200004,30,38
128676600004,25,19
128688700004,15,19
128692400004,20,19
128694500004,10,20
128698200004,40,30
128698400004,10,1
128699000004,30,39
128699700004,30,16
128701200004,20,11
128702300004,20,43
128703900004,40,8
128704300004,10,6
128705100004,30,42
128705400004,10,10
128714800004,10,3
128720600004,27,1
128721100004,0,23
128723900004,25,20
128724400004,20,10
128727100004,35,39
128728600004,32,44
128732500004,20,35
128733600004,10,39
128733800004,10,39
128736000004,30,24
128747900004,20,15
128750500004,25,26
128754900004,30,3
128768600004,30,2
128770600004,15,26
128773200004,40,7
128775000004,10,20
128778500004,37,15
128779700004,30,29
128780700004,37,37
128785900004,37,1
128793500004,20,1
128798000004,20,20
128802300004,30,1
128809900004,30,33
128811800004,30,39
128812500004,0,41
128818800004,20,27
128824800004,25,44
128833100004,0,22
128834900004,20,20
128846600004,30,12
128850800004,25,41
128854900004,37,29
128857800004,0,7
128862400004,10,38
128863400004,47,35
128863900004,10,38
128869100004,40,23
128870800004,25,18
128871000004,25,22
128877900004,0,30
128881600004,0,37
128886100004,30,25
128886200004,20,6
128890700004,0,7
128891900004,30,1
128896400004,27,26
128898600004,30,21
128908800004,30,28
128913500004,25,21
128916000004,42,41
128941100004,30,37
128944200004,30,43
128945900004,5,20
128950900004,10,11
128953300004,7,30
128956200004,10,25
128958600004,47,36
128959100004,30,37
128961200004,30,1
128961500004,25,25
128964900004,25,25
128970000004,25,10
128971900004,25,22
128974300004,5,39
128977100004,30,44
128979400004,30,2
128981800004,50,17
128983300004,25,26
128983700004,35,39
128985500004,30,38
128985700004,30,4
128986300004,40,23
128987600004,37,18
128988200004,47,19
128988700004,30,20
128989200004,30,20
128990400004,10,26
128991500004,0,6
128992300004,20,21
128997300004,5,29
128999900004,30,3
129000700004,0,24
129001900004,25,34
129003200004,30,10
129005100004,25,3
129009700004,30,17
129011400004,0,20
129012200004,30,23
129015200004,25,44
129017300004,30,31
129018000004,10,3
129020200004,30,44
129022800004,5,39
129029700004,0,19
129029900004,10,24
129031300004,10,20
129031600004,25,8
129032700004,40,35
129034300004,0,30
129041300004,10,35
129041600004,10,37
129045800004,40,41
129046100004,20,31
129056900004,25,37
129058100004,20,1
129061500004,25,31
129062200004,0,14
129062300004,25,36
129066100004,30,29
129067000004,25,43
129070700004,30,32
129074600004,25,4
129074800004,25,12
129075600004,15,33
129077900004,30,40
129078300004,30,3
129083900004,30,43
129085300004,37,35
129087100004,10,1
129089100004,20,27
129090300004,20,38
129091100004,9999,4
129093300004,22,41
129100900004,30,2
129103200004,35,22
129103500004,30,15
129103700004,0,25
129104500004,20,2
129106300004,20,20
129107900004,0,17
129111600004,20,29
129115900004,10,6
129123400004,20,36
129123600004,0,20
129124700004,7,35
129129000004,0,39
129134400004,10,41
129134600004,30,42
129143200004,25,1
129149700004,30,32
129153200004,30,44
129154100004,35,33
129154800004,30,20
129161200004,10,4
129162300004,20,26
129163900004,30,24
129167200004,40,41
129167600004,30,37
129168900004,20,28
129169600004,10,34
129170100004,30,26
129171100004,17,1
129174400004,17,21
129174500004,25,33
129175800004,30,39
129176300004,30,36
129178500004,40,38
129179300004,30,23
129181000004,40,26
129181400004,30,18
129182300004,32,29
129184900004,10,6
129188600004,25,24
129190700004,0,8
129191200004,10,1
129192300004,32,26
129193200004,20,17
129194900004,20,36
129195300004,25,36
129205600004,10,21
129210300004,25,44
129210400004,30,36
129211600004,30,2
129212100004,10,39
129214500004,10,33
129215700004,25,37
129216200004,30,26
129216600004,20,15
129216800004,10,33
129217900004,20,11
129219700004,20,29
129220000004,47,29
129220700004,37,33
129221300004,25,43
129222100004,10,11
129222500004,10,39
129223900004,10,8
129224600004,40,22
129225000004,30,8
129225200004,10,37
129225300004,10,8
129227300004,20,43
129227800004,10,39
129228200004,25,36
129229400004,32,35
129230300004,10,11
129230600004,25,37
129232900004,30,24
129233000004,20,18
129233200004,35,40
129233400004,10,40
129233900004,37,39
129234000004,20,37
129234200004,10,6
129237800004,25,3
129238900004,30,36
129240300004,20,28
129241500004,20,37
129244300004,10,43
129245200004,20,30
129247400004,20,20
129249000004,20,32
129249400004,10,28
129249500004,5,41
129250500004,10,43
129250700004,25,25
129255100004,20,11
129260800004,25,4
129261400004,37,37
129263800004,32,43
129266000004,35,40
129266700004,25,35
129270300004,10,32
129272100004,0,40
129272700004,20,20
129283900004,10,4
129285900004,15,4
129287300004,30,20
129290500004,30,25
129293900004,30,44
129295400004,30,20
129296000004,25,28
129296100004,30,10
129296400004,40,25
129296800004,40,10
129297900004,25,10
129300000004,25,20
129300400004,32,38
129300800004,25,29
129301000004,30,18
129301400004,37,22
129302300004,25,32
129302600004,22,37
129302700004,32,38
129305000004,10,34
129306300004,35,24
129308400004,0,27
129308700004,27,26
129310700004,20,12
129311000004,40,37
129311400004,10,11
129311900004,20,14
129314700004,10,39
129315400004,20,39
129316000004,30,10
129317900004,30,21
129318600004,40,6
129319000004,10,37
129322300004,20,33
129323300004,47,25
129324600004,30,24
129327700004,25,21
129331300004,20,12
129332400004,30,6
129333400004,30,22
129334000004,25,41
129334400004,20,41
129339500004,30,19
129345700004,10,4
129349800004,30,34
129360600004,30,3
129361300004,30,33
129361800004,15,38
129364500004,10,3
129366900004,30,29
129370900004,30,21
129372100004,0,23
129374300004,25,40
129374600004,25,25
129375100004,42,39
129375800004,20,21
129376400004,30,4
129376900004,20,21
129378200004,30,22
129378700004,20,20
129379800004,25,21
129379900004,25,1
129380000004,30,20
129380400004,30,33
129381100004,20,43
129381400004,25,38
129382400004,25,44
129382500004,0,44
129383000004,32,37
129383200004,10,39
129383700004,40,44
129383900004,30,28
129384300004,14,44
129385000004,25,15
129386200004,10,30
129386300004,25,2
129387000004,30,11
129387500004,30,30
129388100004,10,11
129388400004,30,38
129389000004,40,19
129389100004,30,36
129389900004,30,40
129390200004,30,22
129390700004,25,41
129390900004,30,15
129391400004,20,6
129392300004,30,39
129393000004,32,38
129393700004,30,6
129394100004,10,28
129394200004,25,39
129396300004,10,7
129396400004,30,20
129398300004,25,17
129398400004,25,28
129398500004,0,23
129400200004,20,37
129401300004,20,34
129401500004,10,41
129401600004,25,32
129402600004,30,22
129404200004,25,39
129404900004,30,17
129405200004,10,1
129406200004,54,38
129406600004,40,20
129408400004,10,25
129409000004,5,38
129410100004,30,40
129410900004,10,34
129412800004,10,35
129414900004,0,22
129415800004,10,28
129416900004,10,35
129425000004,25,43
129437500004,47,34
129438700004,37,37
129439400004,30,15
129440200004,20,21
129443000004,40,3
129446000004,37,29
129450500004,10,33
129450700004,7,27
129452500004,40,29
129452600004,40,28
129455900004,25,6
129457800004,30,33
129458600004,40,15
129458900004,17,1
129462000004,30,43
129465000004,30,23
129467800004,20,44
129469200004,5,14
129470700004,17,29
129471100004,10,28
129473000004,0,12
129473700004,37,15
129474100004,10,21
129474300004,40,25
129474700004,20,22
129475200004,10,33
129475700004,10,4
129476400004,30,44
129478100004,10,8
129481400004,0,42
129482300004,0,44
129482600004,30,39
129484600004,10,21
129487300004,10,7
129487400004,20,8
129487700004,10,10
129488500004,10,28
129488800004,0,19
129489600004,30,32
129490400004,10,6
129490600004,30,42
129491500004,10,8
129491600004,20,40
129496400004,0,20
129497800004,20,39
129499200004,20,15
129503100004,32,39
129509000004,10,14
129512800004,25,37
129513200004,20,15
129514300004,40,40
129516100004,0,15
129518000004,25,24
129521300004,30,15
129521700004,30,24
129522900004,20,22
129523700004,25,19
129525400004,30,31
129526900004,20,5
129527400004,25,34
129528400004,17,28
129528500004,25,38
129529100004,30,35
129530700004,40,8
129531100004,20,8
129534800004,5,41
129541100004,5,18
129550400004,30,22
129553200004,10,19
129555000004,0,6
129557000004,30,8
129560200004,10,5
129563300004,37,20
129563500004,10,8
129565900004,30,25
129571900004,30,8
129574700004,30,22
129577300004,25,31
129577500004,25,23
129577900004,25,42
129580100004,9,33
129587100004,10,28
129588000004,20,42
129594800004,7,30
129596100004,20,36
129596300004,20,36
129599600004,0,22
129600000004,7,15
129605200004,20,4
129610700004,30,32
129612000004,25,38
129612300004,30,23
129612900004,37,39
129614400004,20,43
129614800004,20,15
129615100004,32,39
129615800004,30,32
129618300004,32,43
129618400004,25,21
129619300004,7,17
129621200004,15,27
129623600004,20,15
129627300004,30,1
129634200004,0,4
129636500004,30,24
129643500004,30,15
129644200004,25,42
129647900004,10,6
129662000004,30,39
129662300004,25,4
129662500004,10,39
129665100004,25,25
129669700004,10,19
129674400004,15,42
129674900004,10,1
129681600004,15,42
129682800004,15,30
129685000004,30,35
129687600004,20,40
129690900004,22,30
129697000004,15,16
129697100004,25,40
129699500004,20,24
129701500004,30,40
129704400004,37,41
129708400004,20,39
129708700004,0,24
129711200004,0,39
129712500004,25,33
129712800004,7,28
129713500004,15,25
129714600004,27,31
129715500004,30,18
129715700004,20,8
129722400004,37,37
129725000004,25,8
129725600004,37,26
129730600004,40,3
129730700004,30,3
129736700004,10,6
129763500004,30,37
129765100004,30,22
129771600004,20,26
129771800004,10,2
129773700004,10,24
129778800004,10,2
129785100004,10,9
129788000004,20,35
129789000004,0,44
129790200004,10,33
129798700004,25,19
129802400004,10,4
129803500004,25,22
129803700004,10,43
129805800004,40,33
129811500004,25,16
129814900004,30,21
129818200004,27,9
129818700004,10,25
129822600004,35,30
129823400004,30,26
129824600004,20,7
129828500004,27,35
129830100004,30,33
129833100004,10,20
129836900004,25,28
129838400004,30,1
129839000004,30,28
129839300004,30,10
129841500004,10,32
129842000004,20,10
129845400004,0,37
129846700004,30,26
129847400004,20,41
129850600004,47,43
129853400004,20,37
129856700004,15,28
129856900004,0,44
129865100004,40,19
129867100004,20,17
129867400004,10,8
129879200004,30,36
129881100004,5,43
129885500004,22,30
129885700004,10,20
129889200004,10,25
129890900004,20,37
129892000004,20,2
129894500004,25,36
129901300004,30,1
129901900004,10,1
129902400004,5,28
129902600004,30,15
129904000004,10,4
129914900004,10,3
129915100004,25,20
129916800004,30,22
129917600004,20,41
129918700004,30,39
129919900004,30,20
129920300004,20,43
129920800004,40,41
129921000004,20,43
129921300004,30,36
129922100004,30,21
129922700004,30,8
129922800004,25,42
129924000004,30,38
129924600004,20,31
129925000004,40,38
129925600004,30,28
129925800004,30,38
129927400004,30,38
129927700004,0,34
129928200004,10,29
129928400004,25,20
129928800004,40,25
129929600004,20,33
129930000004,10,28
129930300004,40,11
129930700004,30,3
129931000004,35,40
129931400004,25,40
129931800004,25,30
129932700004,10,9
129933000004,25,38
129933700004,25,34
129934000004,20,34
129941100004,25,8
129942900004,27,37
129944300004,15,21
129946600004,17,37
129949400004,20,6
129951800004,20,8
129952800004,10,36
129953400004,0,6
129953600004,0,16
129966800004,20,30
129980800004,30,15
129981700004,30,1
129985100004,30,1
129985500004,10,4
129987700004,30,2
129995800004,20,36
129996700004,30,26
130000800004,15,23
130002400004,10,36
130002800004,35,36
130004400004,30,38
130006700004,30,30
130008300004,20,1
130009500004,30,23
130012400004,40,22
130012900004,25,44
130013000004,40,40
130014000004,0,17
130016200004,30,11
130017300004,0,9
130018100004,0,15
130019000004,15,2
130019400004,30,3
130023900004,30,2
130025400004,17,22
130026200004,17,12
130027600004,20,9
130028300004,10,10
130028800004,40,37
130029000004,15,30
130030700004,30,35
130031700004,30,39
130032500004,25,35
130033600004,25,11
130034100004,25,11
130034300004,40,11
130035300004,40,31
130035700004,20,33
130038900004,5,38
130040800004,20,23
130046200004,25,34
130047300004,32,17
130050100004,7,16
130057800004,10,27
130065800004,20,15
130075900004,30,2
130078100004,25,2
130080400004,27,30
130081200004,0,13
130084400004,5,14
130089800004,30,44
130090500004,0,43
130091500004,0,37
130095800004,42,37
130097900004,7,20
130098100004,30,44
130100200004,40,11
130103400004,30,10
130104000004,30,14
130104400004,27,29
130108000004,30,35
130109100004,27,12
130109300004,35,43
130112100004,7,32
130113800004,40,13
130115000004,35,39
130115300004,30,11
130115700004,10,15
130116300004,9999,1
130116900004,25,6
130118300004,25,23
130122100004,20,28
130124600004,0,32
130126600004,30,23
130127300004,10,23
130128400004,0,23
130128800004,35,40
130134200004,17,33
130134900004,30,36
130135000004,25,6
130138800004,25,35
130139600004,0,15
130142100004,10,27
130147600004,30,33
130148400004,10,34
130154600004,40,29
130158600004,20,2
130164600004,15,23
130164900004,7,31
130165200004,30,25
130165300004,12,16
130165500004,0,35
