Sky Reference Number - Outlet,Total Weighting,Territory Code,,,,,,
134165900004,10,45,,,,,,
134285200004,10,45,,,,,,
184599300004,10,45,,,,,,
100129700004,0,45,,,,,,
100158500004,0,45,,,,,,
100171600004,0,45,,,,,,
100211600004,0,45,,,,,,
100223000004,0,45,,,,,,
100226900004,0,45,,,,,,
100229200004,0,45,,,,,,
100310500004,0,45,,,,,,
100320500004,0,45,,,,,,
100323200004,0,45,,,,,,
100326100004,0,45,,,,,,
100341800004,0,45,,,,,,
100350700004,0,45,,,,,,
100350800004,0,45,,,,,,
100351500004,0,45,,,,,,
100367500004,0,45,,,,,,
100370600004,0,45,,,,,,
100373400004,0,45,,,,,,
100427700004,0,45,,,,,,
100442900004,0,45,,,,,,
100477600004,0,45,,,,,,
100485300004,0,45,,,,,,
100489000004,0,45,,,,,,
100512000004,0,45,,,,,,
100517700004,0,45,,,,,,
100523200004,0,45,,,,,,
100529500004,0,45,,,,,,
100551400004,0,45,,,,,,
100562400004,0,45,,,,,,
100567800004,0,45,,,,,,
100574100004,0,45,,,,,,
100585100004,0,45,,,,,,
100610100004,0,45,,,,,,
100628700004,0,45,,,,,,
100652900004,0,45,,,,,,
100656300004,0,45,,,,,,
100659600004,0,45,,,,,,
100662600004,0,45,,,,,,
100683700004,0,45,,,,,,
100730000004,0,45,,,,,,
100747200004,0,45,,,,,,
100754700004,0,45,,,,,,
100777400004,0,45,,,,,,
100782800004,0,45,,,,,,
100845600004,0,45,,,,,,
100863900004,0,45,,,,,,
100876300004,0,45,,,,,,
100896600004,0,45,,,,,,
100924000004,0,45,,,,,,
100931800004,0,45,,,,,,
100936400004,0,45,,,,,,
100936800004,0,45,,,,,,
100969400004,0,45,,,,,,
100993900004,0,45,,,,,,
101089100004,0,45,,,,,,
101110200004,0,45,,,,,,
101113200004,0,45,,,,,,
101124600004,0,45,,,,,,
101144000004,0,45,,,,,,
101175500004,0,45,,,,,,
101181500004,0,45,,,,,,
101214300004,0,45,,,,,,
101282800004,0,45,,,,,,
101314700004,0,45,,,,,,
101340700004,0,45,,,,,,
101345200004,0,45,,,,,,
101379500004,0,45,,,,,,
101453200004,0,45,,,,,,
101458500004,0,45,,,,,,
101471000004,0,45,,,,,,
101491600004,0,45,,,,,,
101529400004,0,45,,,,,,
